1605.0	1.032901e-14
1606.5	1.976452e-14
1608.0	4.21844e-15
1609.5	8.230315e-15
1611.0	5.34349e-15
1612.5	4.565092e-15
1614.0	-2.550135e-15
1615.5	9.78151e-15
1617.0	3.8238955e-15
1618.5	1.48613085e-14
1620.0	1.60752675e-14
1621.5	1.44003e-15
1623.0	3.4808755e-15
1624.5	1.67426085e-14
1626.0	8.699745e-15
1627.5	1.301903e-14
1629.0	1.0492641e-14
1630.5	4.63471e-15
1632.0	4.4346435e-15
1633.5	7.6760865e-15
1635.0	6.212744e-15
1636.5	8.2596292e-15
1638.0	8.7376485e-15
1639.5	4.6164695e-15
1641.0	4.9497345e-15
1642.5	5.83203925e-15
1644.0	1.12103215e-14
1645.5	6.12818e-15
1647.0	5.545251e-15
1648.5	9.2688465e-15
1650.0	4.584577e-15
1651.5	3.7750835e-15
1653.0	2.703423e-15
1654.5	1.03145315e-14
1656.0	4.4447615e-15
1657.5	7.25207405e-15
1659.0	7.6618975e-15
1660.5	7.2424635e-15
1662.0	8.168748e-15
1663.5	6.737644e-15
1665.0	2.7257545e-15
1666.5	8.3281675e-15
1668.0	3.213259e-15
1669.5	4.4863535e-15
1671.0	9.2026515e-15
1672.5	7.88456565e-15
1674.0	5.2792275e-15
1675.5	5.520723e-15
1677.0	8.8610485e-15
1678.5	-3.13078e-16
1680.0	4.2098795e-15
1681.5	7.4057475e-15
1683.0	2.06459365e-15
1684.5	2.6727079e-15
1686.0	7.227736e-15
1687.5	6.5251135e-15
1689.0	5.332764e-15
1690.5	8.402866e-15
1692.0	7.3385625e-15
1693.5	5.062354e-15
1695.0	5.96691775e-15
1696.5	6.659723e-15
1698.0	4.023444e-15
1699.5	4.898705e-15
1701.0	6.131621e-15
1702.5	6.2419646e-15
1704.0	5.9271697e-15
1705.5	7.8957965e-15
1707.0	4.86714e-15
1708.5	4.3693405e-15
1710.0	7.5581755e-15
1711.5	3.463917e-15
1713.0	5.173882e-15
1714.5	5.821651e-15
1716.0	5.5507683e-15
1717.5	7.4022825e-15
1719.0	7.658967e-15
1720.5	7.3466175e-15
1722.0	3.9706945e-15
1723.5	5.4469218e-15
1725.0	7.1268575e-15
1726.5	5.1984308e-15
1728.0	7.585034e-15
1729.5	5.936358e-15
1731.0	2.5791022e-15
1732.5	6.159482e-15
1734.0	5.171821e-15
1735.5	3.55360645e-15
1737.0	2.712159795e-15
1738.5	7.4253935e-15
1740.0	5.1432815e-16
1741.5	3.1729855e-15
1743.0	6.061839e-15
1744.5	4.67714115e-15
1746.0	3.1187343e-15
1747.5	6.466139e-15
1749.0	5.94377525e-15
1750.5	5.063087e-15
1752.0	5.4384206e-15
1753.5	6.881651e-15
1755.0	4.47888795e-15
1756.5	5.6796135e-15
1758.0	6.9619965e-15
1759.5	5.830553e-15
1761.0	6.04116e-15
1762.5	6.4666915e-15
1764.0	6.3218042e-15
1765.5	5.3181133e-15
1767.0	6.5217595e-15
1768.5	6.0249959e-15
1770.0	4.914836e-15
1771.5	7.5853465e-15
1773.0	6.218711e-15
1774.5	5.1476675e-15
1776.0	4.0511735e-15
1777.5	7.34173e-15
1779.0	3.508231e-15
1780.5	6.9620725e-15
1782.0	7.066463e-15
1783.5	3.212971e-15
1785.0	7.496838e-15
1786.5	7.846212e-15
1788.0	8.745039e-15
1789.5	6.813441e-15
1791.0	6.9572625e-15
1792.5	7.5230625e-15
1794.0	5.691859e-15
1795.5	7.4688385e-15
1797.0	6.76989e-15
1798.5	5.3747455e-15
1800.0	7.2713275e-15
1801.5	8.7500955e-15
1803.0	7.82321e-15
1804.5	8.342406e-15
1806.0	8.2401365e-15
1807.5	6.172278e-15
1809.0	7.8656145e-15
1810.5	8.664894e-15
1812.0	7.6152245e-15
1813.5	6.8099145e-15
1815.0	6.9016935e-15
1816.5	7.2262995e-15
1818.0	6.3406915e-15
1819.5	7.9493955e-15
1821.0	8.018304e-15
1822.5	7.995387e-15
1824.0	8.590206e-15
1825.5	6.4679125e-15
1827.0	6.881382e-15
1828.5	7.7010665e-15
1830.0	6.358466e-15
1831.5	7.3057265e-15
1833.0	1.0158998e-14
1834.5	9.751773e-15
1836.0	6.0337725e-15
1837.5	6.9710755e-15
1839.0	7.6398305e-15
1840.5	7.6269555e-15
1842.0	7.5931095e-15
1843.5	8.020045e-15
1845.0	6.4200995e-15
1846.5	7.028087e-15
1848.0	8.563404e-15
1849.5	5.9813065e-15
1851.0	7.079586e-15
1852.5	8.5407895e-15
1854.0	6.9751345e-15
1855.5	6.029641e-15
1857.0	6.0014475e-15
1858.5	6.282474e-15
1860.0	5.6950805e-15
1861.5	7.326821e-15
1863.0	7.2303865e-15
1864.5	6.7678185e-15
1866.0	7.001928e-15
1867.5	7.7531205e-15
1869.0	4.4758065e-15
1870.5	6.208533e-15
1872.0	8.1719355e-15
1873.5	5.553566e-15
1875.0	6.823025e-15
1876.5	7.996374e-15
1878.0	8.3248945e-15
1879.5	6.108484e-15
1881.0	7.5112055e-15
1882.5	7.4485715e-15
1884.0	6.981691e-15
1885.5	7.9605815e-15
1887.0	8.167705e-15
1888.5	7.2465095e-15
1890.0	8.1940685e-15
1891.5	7.44671e-15
1893.0	6.012585e-15
1894.5	8.970209e-15
1896.0	8.4608045e-15
1897.5	7.389457e-15
1899.0	8.8803305e-15
1900.5	7.709185e-15
1902.0	7.3494065e-15
1903.5	8.1310165e-15
1905.0	7.607646e-15
1906.5	7.493883e-15
1908.0	7.942137e-15
1909.5	9.150175e-15
1911.0	8.434375e-15
1912.5	8.698116e-15
1914.0	9.222628e-15
1915.5	9.5704815e-15
1917.0	7.845053e-15
1918.5	9.00646e-15
1920.0	9.46188e-15
1921.5	8.7034495e-15
1923.0	9.4978265e-15
1924.5	1.06112225e-14
1926.0	9.031137e-15
1927.5	8.6593085e-15
1929.0	9.8935355e-15
1930.5	9.290012e-15
1932.0	9.067492e-15
1933.5	9.6958335e-15
1935.0	8.9905235e-15
1936.5	8.78454e-15
1938.0	9.1776585e-15
1939.5	9.0546245e-15
1941.0	9.2609475e-15
1942.5	8.9126485e-15
1944.0	9.08179e-15
1945.5	9.0029285e-15
1947.0	1.01341025e-14
1948.5	9.9628585e-15
1950.0	8.5589935e-15
