 -19.500000  2005.000000  1.917004596e-11
 -19.500000  2015.000000  1.559948253e-09
 -19.500000  2025.000000  1.209211476e-08
 -19.500000  2035.000000  4.66666369e-08
 -19.500000  2045.000000  1.281065968e-07
 -19.500000  2055.000000  2.871800728e-07
 -19.500000  2065.000000  5.627740281e-07
 -19.500000  2075.000000  9.443268154e-07
 -19.500000  2085.000000  1.308753529e-06
 -19.500000  2095.000000  1.602129774e-06
 -19.500000  2105.000000  1.789499486e-06
 -19.500000  2115.000000  1.853096509e-06
 -19.500000  2125.000000  1.792733634e-06
 -19.500000  2135.000000  1.629842934e-06
 -19.500000  2145.000000  1.47346297e-06
 -19.500000  2155.000000  1.35120657e-06
 -19.500000  2165.000000  1.251641664e-06
 -19.500000  2175.000000  1.169006124e-06
 -19.500000  2185.000000  1.103332575e-06
 -19.500000  2195.000000  1.060573762e-06
 -19.500000  2205.000000  1.04631985e-06
 -19.500000  2215.000000  1.044820619e-06
 -19.500000  2225.000000  1.044278198e-06
 -19.500000  2235.000000  1.038940186e-06
 -19.500000  2245.000000  1.028849064e-06
 -19.500000  2255.000000  1.019963892e-06
 -19.500000  2265.000000  1.023268669e-06
 -19.500000  2275.000000  1.032730112e-06
 -19.500000  2285.000000  1.032940512e-06
 -19.500000  2295.000000  1.015621514e-06
 -19.500000  2305.000000  9.78803398e-07
 -19.500000  2315.000000  9.269540313e-07
 -19.500000  2325.000000  8.711113596e-07
 -19.500000  2335.000000  8.28184443e-07
 -19.500000  2345.000000  7.935707735e-07
 -19.500000  2355.000000  7.565517771e-07
 -19.500000  2365.000000  7.127719552e-07
 -19.500000  2375.000000  6.64365421e-07
 -19.500000  2385.000000  6.200826619e-07
 -19.500000  2395.000000  5.929316858e-07
 -19.500000  2405.000000  5.777410863e-07
 -19.500000  2415.000000  5.61967079e-07
 -19.500000  2425.000000  5.395765252e-07
 -19.500000  2435.000000  5.113109967e-07
 -19.500000  2445.000000  4.848150466e-07
 -19.500000  2455.000000  4.713952588e-07
 -19.500000  2465.000000  4.613615784e-07
 -19.500000  2475.000000  4.411904579e-07
 -19.500000  2485.000000  4.048665278e-07
 -19.500000  2495.000000  3.537297916e-07
 -19.500000  2505.000000  2.966099138e-07
 -19.500000  2515.000000  2.506680117e-07
 -19.500000  2525.000000  2.259540751e-07
 -19.500000  2535.000000  2.09158782e-07
 -19.500000  2545.000000  1.916725773e-07
 -19.500000  2555.000000  1.721815756e-07
 -19.500000  2565.000000  1.567964988e-07
 -19.500000  2575.000000  1.575676656e-07
 -19.500000  2585.000000  1.692798721e-07
 -19.500000  2595.000000  1.769766656e-07
 -19.500000  2605.000000  1.733636415e-07
 -19.500000  2615.000000  1.590527526e-07
 -19.500000  2625.000000  1.426962669e-07
 -19.500000  2635.000000  1.399642942e-07
 -19.500000  2645.000000  1.503632438e-07
 -19.500000  2655.000000  1.583912853e-07
 -19.500000  2665.000000  1.559939351e-07
 -19.500000  2675.000000  1.43628961e-07
 -19.500000  2685.000000  1.304048679e-07
 -19.500000  2695.000000  1.322889423e-07
 -19.500000  2705.000000  1.458373097e-07
 -19.500000  2715.000000  1.548119522e-07
 -19.500000  2725.000000  1.510738274e-07
 -19.500000  2735.000000  1.35250121e-07
 -19.500000  2745.000000  1.168708253e-07
 -19.500000  2755.000000  1.124504285e-07
 -19.500000  2765.000000  1.192553936e-07
 -19.500000  2775.000000  1.234641717e-07
 -19.500000  2785.000000  1.186336824e-07
 -19.500000  2795.000000  1.061155603e-07
 -19.500000  2805.000000  9.51720601e-08
 -19.500000  2815.000000  9.870574206e-08
 -19.500000  2825.000000  1.095493598e-07
 -19.500000  2835.000000  1.166167993e-07
 -19.500000  2845.000000  1.149986713e-07
 -19.500000  2855.000000  1.060604486e-07
 -19.500000  2865.000000  9.756931616e-08
 -19.500000  2875.000000  9.802434686e-08
 -19.500000  2885.000000  1.003808051e-07
 -19.500000  2895.000000  9.818031002e-08
 -19.500000  2905.000000  8.990506585e-08
 -19.500000  2915.000000  7.904543016e-08
 -19.500000  2925.000000  7.392645696e-08
 -19.500000  2935.000000  7.666912248e-08
 -19.500000  2945.000000  7.904944946e-08
 -19.500000  2955.000000  7.634506981e-08
 -19.500000  2965.000000  6.838400019e-08
 -19.500000  2975.000000  5.960343291e-08
 -19.500000  2985.000000  5.780498158e-08
 -19.500000  2995.000000  6.103198168e-08
 -19.500000  3005.000000  6.306887512e-08
 -19.500000  3015.000000  6.153376103e-08
 -19.500000  3025.000000  5.800789097e-08
 -19.500000  3035.000000  5.80582352e-08
 -19.500000  3045.000000  6.507401797e-08
 -19.500000  3055.000000  7.226510915e-08
 -19.500000  3065.000000  7.479134797e-08
 -19.500000  3075.000000  7.173933162e-08
 -19.500000  3085.000000  6.616813384e-08
 -19.500000  3095.000000  6.465269368e-08
 -19.500000  3105.000000  6.728278688e-08
 -19.500000  3115.000000  6.816059916e-08
 -19.500000  3125.000000  6.475495978e-08
 -19.500000  3135.000000  5.830512746e-08
 -19.500000  3145.000000  5.386159714e-08
 -19.500000  3155.000000  5.643931932e-08
 -19.500000  3165.000000  6.046362124e-08
 -19.500000  3175.000000  6.096859242e-08
 -19.500000  3185.000000  5.702264111e-08
 -19.500000  3195.000000  5.177011526e-08
 -19.500000  3205.000000  5.197616913e-08
 -19.500000  3215.000000  5.738131056e-08
 -19.500000  3225.000000  6.088074009e-08
 -19.500000  3235.000000  5.913267114e-08
 -19.500000  3245.000000  5.306683991e-08
 -19.500000  3255.000000  4.792516693e-08
 -19.500000  3265.000000  5.004780425e-08
 -19.500000  3275.000000  5.45260929e-08
 -19.500000  3285.000000  5.589092549e-08
 -19.500000  3295.000000  5.260332404e-08
 -19.500000  3305.000000  4.708984084e-08
 -19.500000  3315.000000  4.547643096e-08
 -19.500000  3325.000000  4.858119868e-08
 -19.500000  3335.000000  5.037607416e-08
 -19.500000  3345.000000  4.759378757e-08
 -19.500000  3355.000000  4.026918168e-08
 -19.500000  3365.000000  3.177970407e-08
 -19.500000  3375.000000  2.809263419e-08
 -19.500000  3385.000000  2.744780832e-08
 -19.500000  3395.000000  2.653652714e-08
 -19.500000  3405.000000  2.414075501e-08
 -19.500000  3415.000000  2.114917213e-08
 -19.500000  3425.000000  2.039011243e-08
 -19.500000  3435.000000  2.188744462e-08
 -19.500000  3445.000000  2.290360674e-08
 -19.500000  3455.000000  2.210163157e-08
 -19.500000  3465.000000  1.968727402e-08
 -19.500000  3475.000000  1.743909092e-08
 -19.500000  3485.000000  1.714759123e-08
 -19.500000  3495.000000  1.715812372e-08
 -19.500000  3505.000000  1.619921791e-08
 -19.500000  3515.000000  1.41595105e-08
 -19.500000  3525.000000  1.209499588e-08
 -19.500000  3535.000000  1.170578581e-08
 -19.500000  3545.000000  1.209727453e-08
 -19.500000  3555.000000  1.187920021e-08
 -19.500000  3565.000000  1.070467751e-08
 -19.500000  3575.000000  9.279857612e-09
 -19.500000  3585.000000  9.224352644e-09
 -19.500000  3595.000000  1.037267918e-08
 -19.500000  3605.000000  1.102307981e-08
 -19.500000  3615.000000  1.044072625e-08
 -19.500000  3625.000000  8.957913486e-09
 -19.500000  3635.000000  7.977046075e-09
 -19.500000  3645.000000  8.58090166e-09
 -19.500000  3655.000000  9.2486282e-09
 -19.500000  3665.000000  8.920297258e-09
 -19.500000  3675.000000  7.589484969e-09
 -19.500000  3685.000000  6.307748728e-09
 -19.500000  3695.000000  6.664654966e-09
 -19.500000  3705.000000  7.715250263e-09
 -19.500000  3715.000000  8.029074467e-09
 -19.500000  3725.000000  7.173783252e-09
 -19.500000  3735.000000  5.723624686e-09
 -19.500000  3745.000000  5.208298456e-09
 -19.500000  3755.000000  5.984818322e-09
 -19.500000  3765.000000  6.679320177e-09
 -19.500000  3775.000000  6.58845771e-09
 -19.500000  3785.000000  5.823205411e-09
 -19.500000  3795.000000  5.311622383e-09
 -19.500000  3805.000000  5.864195624e-09
 -19.500000  3815.000000  6.495027976e-09
 -19.500000  3825.000000  6.465320581e-09
 -19.500000  3835.000000  5.688332014e-09
 -19.500000  3845.000000  4.730856963e-09
 -19.500000  3855.000000  4.574548124e-09
 -19.500000  3865.000000  4.845438591e-09
 -19.500000  3875.000000  4.825297286e-09
 -19.500000  3885.000000  4.312925239e-09
 -19.500000  3895.000000  3.627101403e-09
 -19.500000  3905.000000  3.527113859e-09
 -19.500000  3915.000000  3.930769307e-09
 -19.500000  3925.000000  4.121263317e-09
 -19.500000  3935.000000  3.826567527e-09
 -19.500000  3945.000000  3.253149318e-09
 -19.500000  3955.000000  3.074368601e-09
 -19.500000  3965.000000  3.556726817e-09
 -19.500000  3975.000000  3.960921712e-09
 -19.500000  3985.000000  3.8725825e-09
 -19.500000  3995.000000  3.342220353e-09
 -19.500000  4005.000000  2.885341477e-09
 -19.500000  4015.000000  3.115709222e-09
 -19.500000  4025.000000  3.506252018e-09
