# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where phase >= -9 and phase <= -5 and ((dm15_source >= 1.25 and dm15_source < 1.5) or (dm15_from_fits >= 1.25 and dm15_from_fits < 1.5))
# N = 15
# N_spec = 49
# phase = -6.46
# dm15 = 1.35
# z = 0.015

  Wavelength        Flux    1-Sigma Lower    1-Sigma Upper     Phase     Dm15    Redshift    SNe per Bin
------------  ----------  ---------------  ---------------  --------  -------  ----------  -------------
        1858   8.42684        0.0559782         2.12034     -5.37236  1.47     0.006261                1
        1860   5.23166        0.0347532         1.31638     -5.37236  1.47     0.006261                1
        1862   7.01504        0.0465999         1.7651      -5.37236  1.47     0.006261                1
        1864   5.33264        0.0354239         1.34178     -5.37236  1.47     0.006261                1
        1866  -5.37134        1.35152           0.035681    -5.37236  1.47     0.006261                1
        1868  -4.75859        1.19734           0.0316106   -5.37236  1.47     0.006261                1
        1870  -0.163458       0.0411289         0.00108583  -5.37236  1.47     0.006261                1
        1872  -0.487485       0.12266           0.00323829  -5.37236  1.47     0.006261                1
        1874  -3.06163        0.77036           0.020338    -5.37236  1.47     0.006261                1
        1876   2.05978        0.0136828         0.518275    -5.37236  1.47     0.006261                1
        1878   6.76619        0.0449468         1.70249     -5.37236  1.47     0.006261                1
        1880   5.64078        0.0374708         1.41932     -5.37236  1.47     0.006261                1
        1882   0.86631        0.00575477        0.217978    -5.37236  1.47     0.006261                1
        1884  -1.24687        0.313733          0.00828276  -5.37236  1.47     0.006261                1
        1886  -2.88784        0.726629          0.0191835   -5.37236  1.47     0.006261                1
        1888  -3.86208        0.971766          0.0256552   -5.37236  1.47     0.006261                1
        1890  -0.649369       0.163392          0.00431366  -5.37236  1.47     0.006261                1
        1892   4.61781        0.0306754         1.16192     -5.37236  1.47     0.006261                1
        1894   0.646042       0.00429156        0.162555    -5.37236  1.47     0.006261                1
        1896   0.525994       0.0034941         0.132349    -5.37236  1.47     0.006261                1
        1898   1.13289        1.22384           6.83178     -7.01029  1.40217  0.0039699               2
        1900   0.677658       0.476063          2.58439     -7.0173   1.40244  0.00397915              2
        1902   0.276142       0.0927647         0.493296    -7.01662  1.4026   0.00398459              2
        1904  -0.0660644      0.116477          0.620323    -7.01381  1.40268  0.00398742              2
        1906  -0.427461       0.0278751         0.00614266  -7.01788  1.40281  0.0039917               2
        1908  -0.271855       0.249425          1.30061     -7.01443  1.40292  0.00399539              2
        1910  -0.722113       1.92706           0.377532    -6.99931  1.40308  0.00400085              2
        1912  -0.977881       0.846621          0.168251    -6.98353  1.40309  0.0040011               2
        1914  -0.0286953      0.685731          3.46719     -6.98142  1.40324  0.00400616              2
        1916   0.189315       0.838127          0.172129    -6.98382  1.40368  0.00402105              2
        1918   0.44849        2.13814           0.450228    -6.97477  1.40396  0.00403063              2
        1920   0.447842       1.03918           0.219057    -6.95823  1.404    0.00403169              2
        1922   0.537324       1.01305           0.216681    -6.96335  1.40417  0.00403767              2
        1924   0.947602       0.0157188         0.057739    -6.98399  1.40444  0.00404678              2
        1926   0.822955       0.246902          1.10933     -6.98334  1.40448  0.0040481               2
        1928   0.325844       0.730044          3.36691     -6.96095  1.40428  0.00404124              2
        1930   0.340531       0.955971          4.37549     -6.95032  1.40437  0.00404432              2
        1932   0.0279974      0.359595          1.62019     -6.94241  1.40456  0.00405078              2
        1934  -0.609877       1.15617           0.259294    -6.93334  1.40461  0.00405252              2
        1936  -0.724978       1.44238           0.325073    -6.92883  1.40468  0.00405468              2
        1938  -0.276455       0.480594          0.110158    -6.93753  1.40487  0.00406116              2
        1940  -0.571213       0.0637346         0.213944    -6.95372  1.40487  0.00406117              2
        1942  -1.15069        0.219794          0.939672    -6.95817  1.40479  0.00405841              2
        1944  -1.448          0.13261           0.387253    -6.94811  1.40484  0.00406009              2
        1946  -1.28409        0.296323          1.29967     -6.94389  1.40497  0.00406452              2
        1948  -0.847745       0.760207          3.30072     -6.94027  1.40503  0.00406662              2
        1950  -1.34256        0.187158          0.693722    -6.93397  1.40507  0.00406808              2
        1952  -0.829295       0.129943          0.49422     -6.93291  1.40526  0.00407452              2
        1954  -0.127038       1.08466           0.262835    -6.92686  1.40563  0.00408684              2
        1956  -1.08222        6.64167           1.63961     -6.91796  1.40586  0.00409466              2
        1958  -0.380434       2.61904           0.647088    -6.9132   1.40587  0.00409507              2
        1960   0.798184       0.540772          2.1589      -6.91324  1.40602  0.00410001              2
        1962   1.18026        0.977993          3.8644      -6.9107   1.40616  0.00410488              2
        1964   0.942041       0.662898          2.55085     -6.9171   1.4065   0.00411619              2
        1966  -0.406572       2.33867           0.621472    -6.91836  1.40682  0.00412701              2
        1968  -0.0572954      1.91727           0.522151    -6.90418  1.40716  0.00413848              2
        1970   0.945678       0.35937           1.27836     -6.887    1.40749  0.00414986              2
        1972   0.91357        0.424981          1.47566     -6.88361  1.40785  0.00416187              2
        1974   1.02979        0.27628           0.926926    -6.88042  1.40826  0.00417557              2
        1976   1.19512        0.0724669         0.224279    -6.8712   1.40877  0.00419308              2
        1978   0.834429       0.636082          0.210777    -6.85733  1.40918  0.00420695              2
        1980   0.576955       1.22961           0.396029    -6.8387   1.40956  0.00421964              2
        1982   0.891467       0.765105          0.262644    -6.81899  1.41009  0.00423756              2
        1984   0.854562       1.54232           0.537524    -6.80205  1.41075  0.00425988              2
        1986   0.810933       0.936917          0.336237    -6.78544  1.41122  0.00427581              2
        1988   0.792677       0.415841          1.13224     -6.77564  1.41146  0.00428384              2
        1990   0.632357       0.166098          0.0973535   -6.75426  1.4123   0.00431208              2
        1992   1.73614        0.762139          0.391688    -6.71474  1.41354  0.00435408              2
        1994   2.65361        0.853129          0.533526    -6.69725  1.41484  0.00439785              2
        1996   2.57437        1.27883           0.715203    -6.68802  1.41566  0.00442576              2
        1998   2.77638        0.0572328         0.247034    -6.67197  1.41607  0.00443966              2
        2000   2.86408        0.0628085         0.260834    -6.65179  1.41678  0.00446339              2
        2002   2.47393        0.39558           0.406719    -6.6344   1.41734  0.00448247              2
        2004   2.03473        0.389935          0.370742    -6.62302  1.41779  0.00449759              2
        2006   1.93118        0.446704          0.398766    -6.61283  1.41843  0.00451936              2
        2008   1.68839        1.40064           0.8325      -6.60193  1.4192   0.0045454               2
        2010   1.9589         1.51831           0.951221    -6.58448  1.4199   0.00456882              2
        2012   2.65036        0.190563          0.40142     -6.56553  1.4204   0.00458577              2
        2014   3.10477        0.105897          0.307398    -6.54941  1.42111  0.00460959              2
        2016   2.58908        0.989241          0.849314    -6.54285  1.42182  0.00463369              2
        2018   1.66125        1.54692           1.0373      -6.54199  1.42193  0.00463744              2
        2020   1.2452         1.2993            0.863714    -6.53889  1.42203  0.00464075              2
        2022   1.60553        0.745414          0.620438    -6.53177  1.42256  0.00465856              2
        2024   2.51364        0.0938723         0.244777    -6.51629  1.42312  0.00467772              2
        2026   2.13059        0.0593706         0.233953    -6.50124  1.42341  0.00468745              2
        2028   1.11605        1.76962           1.29968     -6.48744  1.42395  0.00470552              2
        2030   1.11924        2.40413           1.82864     -6.46693  1.42463  0.00472851              2
        2032   1.08951        2.49223           1.93725     -6.44966  1.42505  0.00474289              2
        2034   0.684086       2.3518            1.84216     -6.44746  1.4252   0.00474785              2
        2036   1.18924        1.66336           1.32775     -6.44039  1.42558  0.00476081              2
        2038   2.44064        0.125436          0.336058    -6.42913  1.42599  0.0047747               2
        2040   2.12821        0.467531          0.652671    -6.42624  1.42646  0.00479053              2
        2042   1.5938         1.13216           1.03582     -6.42305  1.42682  0.00480244              2
        2044   1.59162        1.59203           1.38736     -6.4078   1.42733  0.00481974              2
        2046   1.64888        1.84898           1.6554      -6.39063  1.42786  0.0048378               2
        2048   2.03838        0.556985          0.751308    -6.38454  1.42789  0.00483884              2
        2050   1.80124        0.139936          0.393765    -6.38124  1.42784  0.00483716              2
        2052   1.36948        0.477088          0.584079    -6.37338  1.42805  0.00484411              2
        2054   1.3818         0.203322          0.388914    -6.36681  1.42823  0.00485006              2
        2056   1.60209        0.163359          0.406124    -6.36202  1.42865  0.00486455              2
        2058   1.99905        0.232315          0.547881    -6.35281  1.42938  0.00488902              2
        2060   2.086          0.618472          0.889526    -6.34311  1.4299   0.0049067               2
        2062   1.59873        1.09972           1.19231     -6.33908  1.43003  0.00491117              2
        2064   1.36331        0.887935          0.97932     -6.33647  1.43009  0.00491316              2
        2066   1.05105        0.877644          0.914797    -6.3271   1.43016  0.00491551              2
        2068   1.26973        0.28563           0.477498    -6.31981  1.43028  0.00491952              2
        2070   1.90471        0.285632          0.305307    -6.31798  1.43052  0.00492757              2
        2072   1.31261        0.0695387         0.217386    -6.31514  1.43073  0.00493453              2
        2074   0.702714       0.99472           1.04903     -6.3064   1.43113  0.00494806              2
        2076   0.597368       1.07143           1.14319     -6.29832  1.43136  0.00495585              2
        2078   0.552697       0.487941          0.532145    -6.29688  1.4313   0.00495406              2
        2080   0.451808       0.0304292         0.0965477   -6.29346  1.43139  0.00495696              2
        2082   1.10728        0.542831          0.497107    -6.28427  1.43174  0.00496876              2
        2084   1.5161         0.685815          0.614245    -6.2747   1.43217  0.00498346              2
        2086   0.971509       0.129845          0.331019    -6.2635   1.43274  0.00500244              2
        2088   0.233309       1.26154           1.48353     -6.25618  1.43329  0.0050211               2
        2090   0.572339       1.10214           1.32348     -6.24984  1.43371  0.00503525              2
        2092   1.1596         0.613732          0.879323    -6.23709  1.43412  0.00504905              2
        2094   0.989892       0.627877          0.861137    -6.22649  1.43429  0.00505473              2
        2096   0.446664       0.820177          1.01374     -6.22865  1.43428  0.00505455              2
        2098   0.826395       0.375487          0.579989    -6.23158  1.43463  0.00506622              2
        2100   1.47407        0.0127767         0.188319    -6.22794  1.43501  0.00507936              2
        2102   1.25417        0.0812164         0.297253    -6.21888  1.43537  0.00509154              2
        2104   0.119853       1.18534           1.58102     -6.20307  1.43577  0.00510502              2
        2106   0.180497       1.13156           1.53072     -6.18758  1.43605  0.00511435              2
        2108   0.511652       0.740791          1.00884     -6.18458  1.43619  0.00511891              2
        2110   0.402827       0.67507           0.933221    -6.18268  1.43648  0.00512875              2
        2112   0.443149       0.750761          1.06658     -6.16748  1.43701  0.00514665              2
        2114   0.659855       0.415687          0.663249    -6.16052  1.43721  0.00515337              2
        2116   0.260489       0.529274          0.762805    -6.15865  1.43728  0.00515602              2
        2118  -0.195933       0.863307          1.26236     -6.15082  1.43756  0.0051653               2
        2120   0.293957       0.756094          1.13613     -6.13662  1.43809  0.00518312              2
        2122   0.855042       0.411007          0.75785     -6.12862  1.43843  0.00519464              2
        2124   0.881103       0.242273          0.559862    -6.12826  1.43854  0.00519853              2
        2126   0.65955        0.384758          0.680524    -6.12691  1.43877  0.00520617              2
        2128   0.526726       0.484641          0.774721    -6.12262  1.43896  0.00521253              2
        2130   0.527736       0.38879           0.654464    -6.12019  1.439    0.00521398              2
        2132   0.376428       0.405696          0.638835    -6.11899  1.43898  0.00521338              2
