# SQL Query: SELECT * from Spectra inner join Events ON Spectra.SN = Events.SN where phase >= -3 and phase <= 3 and ((dm15_source >= 1.42 and dm15_source < 1.7) or (dm15_from_fits >= 1.42 and dm15_from_fits < 1.7))
  Wavelength          Flux    1-Sigma Lower    1-Sigma Upper         Phase     Dm15    Redshift    SNe per Bin
------------  ------------  ---------------  ---------------  ------------  -------  ----------  -------------
        1872   0.337516         0.00997671       0.0258564     1.30394      1.47     0.006261                1
        1874   0.179759         0.00531355       0.013771      1.30394      1.47     0.006261                1
        1876   0.23856          0.00705165       0.0182756     1.30394      1.47     0.006261                1
        1878   0.119655         0.00353691       0.00916652    1.30394      1.47     0.006261                1
        1880   0.074619         0.00220568       0.0057164     1.30394      1.47     0.006261                1
        1882   0.283589         0.00838269       0.0217252     1.30394      1.47     0.006261                1
        1884   0.0771141        0.00227943       0.00590755    1.30394      1.47     0.006261                1
        1886  -0.180881         0.0138569        0.00534671    1.30394      1.47     0.006261                1
        1888  -0.293577         0.0224904        0.00867793    1.30394      1.47     0.006261                1
        1890  -0.0429569        0.0827492        0.0295062     0.485408     1.63315  0.00643824              2
        1892   0.0818464        0.0820646        0.232668      0.506501     1.63347  0.00643858              2
        1894   0.0171926        0.032444         0.0980696     0.490588     1.63594  0.00644127              2
        1896   0.0360395        0.0127089        0.0368248     0.492409     1.63491  0.00644015              2
        1898   0.181939         0.121409         0.338961      0.507448     1.63298  0.00643805              2
        1900   0.104598         0.0509372        0.145132      0.501174     1.63399  0.00643915              2
        1902   0.0665172        0.00667599       0.00199476    0.504546     1.63252  0.00643756              2
        1904   0.0487324        0.032055         0.0112559     0.491998     1.63169  0.00643665              2
        1906  -0.000518667      0.0759863        0.0262998     0.482201     1.6339   0.00643906              2
        1908  -0.00251554       0.0870947        0.030016      0.477161     1.6341   0.00643927              2
        1910  -0.0460435        0.228513         0.0789123     0.471184     1.6342   0.00643938              2
        1912   0.00169836       0.140388         0.0479895     0.480618     1.6344   0.0064396               2
        1914   0.05772          0.00640757       0.0100612     0.242307     1.61044  0.00641357              2
        1916   0.0639163        0.0277888        0.0479087     0.239377     1.61109  0.00641428              2
        1918   0.0542472        0.0332584        0.0577051     0.235482     1.61106  0.00641424              2
        1920   0.00215383       0.0329418        0.0187297     0.221215     1.61074  0.0064139               2
        1922  -0.0366969        0.112565         0.063966      0.214314     1.61118  0.00641438              2
        1924   0.0520529        0.0179922        0.0305057     0.229845     1.61058  0.00641372              2
        1926   0.0796613        0.051994         0.0908489     0.230669     1.61136  0.00641457              2
        1928   0.168399         0.133317         0.231357      0.225191     1.61088  0.00641404              2
        1930   0.225204         0.192873         0.32636       0.202672     1.60955  0.00641261              2
        1932   0.0670305        0.0460975        0.0782996     0.195997     1.6099   0.00641298              2
        1934   0.060122         0.0280233        0.0469213     0.196734     1.60955  0.00641261              2
        1936   0.0244778        0.00274077       0.00419479    0.190795     1.60919  0.00641221              2
        1938  -0.0635164        0.130236         0.0786072     0.19411      1.60827  0.00641121              2
        1940  -0.0430695        0.0817305        0.0494771     0.197298     1.60816  0.00641109              2
        1942  -0.0157894        0.00388754       0.00248151    0.191383     1.6086   0.00641157              2
        1944  -0.00207524       0.00623166       0.0105401     0.198031     1.60861  0.00641158              2
        1946   0.046025         0.0493529        0.0807885     0.201658     1.60773  0.00641063              2
        1948   0.106031         0.114089         0.18197       0.197365     1.6064   0.00640918              2
        1950   0.0135402        0.0187562        0.0294493     0.193016     1.60545  0.00640815              2
        1952   0.00342808       0.0294121        0.0190068     0.194959     1.60409  0.00640667              2
        1954   0.0119354        0.0357599        0.0231553     0.203815     1.60376  0.00640631              2
        1956  -0.0796494        0.164652         0.10834       0.2096       1.60377  0.00640633              2
        1958  -0.0157446        0.0792424        0.0539872     0.204719     1.60164  0.00640401              2
        1960   0.0514531        0.0297364        0.0417877     0.191029     1.60034  0.00640259              2
