2002ef 0.0961
2002el 0.2604
2005am 0.1612
2004da 0.372
2000dk 0.2232
2000dm 0.5797
2000dn 0.155
2002fk 0.1209
2002fb 0.2728
2003w 0.1457
2004e 0.0465
2001dl 0.1643
2003cg 0.0899
2002cr 0.0775
2001en 0.1674
2004ca 1.4477
2004bw 0.4433
2004bv 0.1953
2004bk 0.0775
2004bl 0.1085
2004ab 0.2449
2003du 0.031
2002hw 0.3751
2002ha 0.3131
2001bf 0.31
2001bg 0.1209
2001br 0.2015
2000do 0.192
