# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.047                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-19T05:20:48            / 
# MJD      = 55823.2                        / 
# TXPL     = 26.5                           / days relative to date of explosion
# TMAX     = 8.7                            / phase, days relative to B-band maximum
# AIRMASS  = 2.18                           / 
# SEEING   = 1.56                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 1.546042e-13 4.756867e-30
3301.06 1.553885e-13 4.605943e-30
3303.44 1.539037e-13 4.498319e-30
3305.82 1.568656e-13 4.485696e-30
3308.20 1.593649e-13 4.467829e-30
3310.58 1.581274e-13 4.289681e-30
3312.96 1.556686e-13 4.047777e-30
3315.34 1.542201e-13 3.781697e-30
3317.72 1.537633e-13 3.562448e-30
3320.10 1.518219e-13 3.353618e-30
3322.48 1.504804e-13 3.195744e-30
3324.86 1.510819e-13 3.100847e-30
3327.24 1.489308e-13 3.014748e-30
3329.62 1.511541e-13 2.984288e-30
3332.00 1.505577e-13 2.933775e-30
3334.38 1.506301e-13 2.885302e-30
3336.76 1.507760e-13 2.831383e-30
3339.14 1.506160e-13 2.766834e-30
3341.52 1.498999e-13 2.677052e-30
3343.90 1.489205e-13 2.569564e-30
3346.28 1.465769e-13 2.439792e-30
3348.66 1.455825e-13 2.330707e-30
3351.04 1.463404e-13 2.267093e-30
3353.42 1.453999e-13 2.201752e-30
3355.80 1.451628e-13 2.148056e-30
3358.18 1.452358e-13 2.118420e-30
3360.56 1.444559e-13 2.097379e-30
3362.94 1.471877e-13 2.116756e-30
3365.32 1.468803e-13 2.100712e-30
3367.70 1.475660e-13 2.100498e-30
3370.08 1.486108e-13 2.102813e-30
3372.46 1.478722e-13 2.064987e-30
3374.84 1.456860e-13 2.005567e-30
3377.22 1.472396e-13 1.984524e-30
3379.60 1.471236e-13 1.940464e-30
3381.98 1.471257e-13 1.899629e-30
3384.36 1.513026e-13 1.913615e-30
3386.74 1.542620e-13 1.905618e-30
3389.12 1.578020e-13 1.906137e-30
3391.50 1.608242e-13 1.915963e-30
3393.88 1.645020e-13 1.934052e-30
3396.26 1.688889e-13 1.952870e-30
3398.64 1.711486e-13 1.945757e-30
3401.02 1.704073e-13 1.910263e-30
3403.40 1.724219e-13 1.893905e-30
3405.78 1.716620e-13 1.853347e-30
3408.16 1.727200e-13 1.825528e-30
3410.54 1.735797e-13 1.801683e-30
3412.92 1.735907e-13 1.771671e-30
3415.30 1.757857e-13 1.764787e-30
3417.68 1.740434e-13 1.723845e-30
3420.06 1.727404e-13 1.692799e-30
3422.44 1.758025e-13 1.693282e-30
3424.82 1.759252e-13 1.671883e-30
3427.20 1.747935e-13 1.646957e-30
3429.58 1.746624e-13 1.628925e-30
3431.96 1.763242e-13 1.628911e-30
3434.34 1.762683e-13 1.614448e-30
3436.72 1.792069e-13 1.630543e-30
3439.10 1.811354e-13 1.631297e-30
3441.48 1.812814e-13 1.617009e-30
3443.86 1.841567e-13 1.624591e-30
3446.24 1.871702e-13 1.626523e-30
3448.62 1.852999e-13 1.593344e-30
3451.00 1.875240e-13 1.590018e-30
3453.38 1.895146e-13 1.585109e-30
3455.76 1.904066e-13 1.578506e-30
3458.14 1.929396e-13 1.581303e-30
3460.52 1.913117e-13 1.560429e-30
3462.90 1.900382e-13 1.535686e-30
3465.28 1.932438e-13 1.541859e-30
3467.66 1.934197e-13 1.532589e-30
3470.04 1.939888e-13 1.521444e-30
3472.42 1.943322e-13 1.509820e-30
3474.80 1.939004e-13 1.493322e-30
3477.18 1.967857e-13 1.495681e-30
3479.56 1.960739e-13 1.478515e-30
3481.94 1.989051e-13 1.483984e-30
3484.32 2.021384e-13 1.491940e-30
3486.70 2.043009e-13 1.492534e-30
3489.08 2.065589e-13 1.493345e-30
3491.46 2.143651e-13 1.532339e-30
3493.84 2.201666e-13 1.559090e-30
3496.22 2.258277e-13 1.584185e-30
3498.60 2.303713e-13 1.600282e-30
3500.98 2.361071e-13 1.623680e-30
3503.36 2.409170e-13 1.641694e-30
3505.74 2.492981e-13 1.681713e-30
3508.12 2.556147e-13 1.706342e-30
3510.50 2.606576e-13 1.721168e-30
3512.88 2.693629e-13 1.756143e-30
3515.26 2.737151e-13 1.765006e-30
3517.64 2.781240e-13 1.772121e-30
3520.02 2.863971e-13 1.802706e-30
3522.40 2.905028e-13 1.806058e-30
3524.78 2.943387e-13 1.814338e-30
3527.16 2.991663e-13 1.824990e-30
3529.54 3.060197e-13 1.850198e-30
3531.92 3.095878e-13 1.860958e-30
3534.30 3.160868e-13 1.891809e-30
3536.68 3.220461e-13 1.913053e-30
3539.06 3.292287e-13 1.947774e-30
3541.44 3.358582e-13 1.983228e-30
3543.82 3.407964e-13 2.003958e-30
3546.20 3.465687e-13 2.028788e-30
3548.58 3.496955e-13 2.036746e-30
3550.96 3.480107e-13 2.016444e-30
3553.34 3.491799e-13 2.013301e-30
3555.72 3.513185e-13 2.012982e-30
3558.10 3.527510e-13 2.011670e-30
3560.48 3.504419e-13 1.983823e-30
3562.86 3.537101e-13 1.981950e-30
3565.24 3.572972e-13 1.986496e-30
3567.62 3.605590e-13 1.983285e-30
3570.00 3.637273e-13 1.981499e-30
3572.38 3.685098e-13 1.989300e-30
3574.76 3.750669e-13 2.007716e-30
3577.14 3.815272e-13 2.022960e-30
3579.52 3.874480e-13 2.040119e-30
3581.90 3.917852e-13 2.053367e-30
3584.28 3.930096e-13 2.047565e-30
3586.66 3.934032e-13 2.039709e-30
3589.04 3.941848e-13 2.034041e-30
3591.42 3.926328e-13 2.021444e-30
3593.80 3.891719e-13 2.003143e-30
3596.18 3.875660e-13 1.992731e-30
3598.56 3.819769e-13 1.962871e-30
3600.94 3.745356e-13 1.921487e-30
3603.32 3.689220e-13 1.888078e-30
3605.70 3.618925e-13 1.849719e-30
3608.08 3.563144e-13 1.818510e-30
3610.46 3.531499e-13 1.798235e-30
3612.84 3.511015e-13 1.782585e-30
3615.22 3.485769e-13 1.762925e-30
3617.60 3.468765e-13 1.747097e-30
3619.98 3.448107e-13 1.727675e-30
3622.36 3.456139e-13 1.720243e-30
3624.74 3.457373e-13 1.708897e-30
3627.12 3.457577e-13 1.696187e-30
3629.50 3.476786e-13 1.691674e-30
3631.88 3.477839e-13 1.680130e-30
3634.26 3.513674e-13 1.681393e-30
3636.64 3.576867e-13 1.693308e-30
3639.02 3.633313e-13 1.704826e-30
3641.40 3.695648e-13 1.715492e-30
3643.78 3.765416e-13 1.732649e-30
3646.16 3.849437e-13 1.753367e-30
3648.54 3.941576e-13 1.779224e-30
3650.92 4.048027e-13 1.807279e-30
3653.30 4.140586e-13 1.832671e-30
3655.68 4.256576e-13 1.864679e-30
3658.06 4.381252e-13 1.901395e-30
3660.44 4.510713e-13 1.942439e-30
3662.82 4.645148e-13 1.983722e-30
3665.20 4.767253e-13 2.020779e-30
3667.58 4.892632e-13 2.059542e-30
3669.96 5.009840e-13 2.095922e-30
3672.34 5.130900e-13 2.129236e-30
3674.72 5.220664e-13 2.147758e-30
3677.10 5.280897e-13 2.160793e-30
3679.48 5.348280e-13 2.176501e-30
3681.86 5.384082e-13 2.179546e-30
3684.24 5.365345e-13 2.160294e-30
3686.62 5.308913e-13 2.127320e-30
3689.00 5.238735e-13 2.090358e-30
3691.38 5.157460e-13 2.045447e-30
3693.76 5.041534e-13 1.989846e-30
3696.14 4.867291e-13 1.915593e-30
3698.52 4.710393e-13 1.845906e-30
3700.90 4.585759e-13 1.784155e-30
3703.28 4.442191e-13 1.717737e-30
3705.66 4.323490e-13 1.661736e-30
3708.04 4.238433e-13 1.615712e-30
3710.42 4.170899e-13 1.578613e-30
3712.80 4.084547e-13 1.537153e-30
3715.18 4.002730e-13 1.497208e-30
3717.56 3.919509e-13 1.457524e-30
3719.94 3.830765e-13 1.416271e-30
3722.32 3.740544e-13 1.378046e-30
3724.70 3.660985e-13 1.343952e-30
3727.08 3.606266e-13 1.317192e-30
3729.46 3.565185e-13 1.297489e-30
3731.84 3.522593e-13 1.274667e-30
3734.22 3.488528e-13 1.255763e-30
3736.60 3.460042e-13 1.241413e-30
3738.98 3.451318e-13 1.234906e-30
3741.36 3.443489e-13 1.228391e-30
3743.74 3.444101e-13 1.223458e-30
3746.12 3.430017e-13 1.212540e-30
3748.50 3.427046e-13 1.207846e-30
3750.88 3.420415e-13 1.203655e-30
3753.26 3.372655e-13 1.183569e-30
3755.64 3.322125e-13 1.165619e-30
3758.02 3.267771e-13 1.143673e-30
3760.40 3.221260e-13 1.125253e-30
3762.78 3.206743e-13 1.117706e-30
3765.16 3.161423e-13 1.100296e-30
