# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.03                           / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-04T05:44:31            / 
# MJD      = 55808.2                        / 
# TXPL     = 11.5                           / days relative to date of explosion
# TMAX     = -6.3                           / phase, days relative to B-band maximum
# AIRMASS  = 1.87                           / 
# SEEING   = 2.07                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 4.826315e-13 7.695028e-30
3301.06 4.796775e-13 7.463496e-30
3303.44 4.796827e-13 7.378121e-30
3305.82 4.856556e-13 7.410530e-30
3308.20 4.872542e-13 7.353998e-30
3310.58 4.871744e-13 7.215169e-30
3312.96 4.910546e-13 7.016620e-30
3315.34 4.959308e-13 6.802236e-30
3317.72 4.977260e-13 6.548603e-30
3320.10 5.042227e-13 6.370635e-30
3322.48 5.135363e-13 6.290477e-30
3324.86 5.256382e-13 6.278101e-30
3327.24 5.364647e-13 6.316381e-30
3329.62 5.501207e-13 6.381975e-30
3332.00 5.609164e-13 6.444689e-30
3334.38 5.706972e-13 6.506257e-30
3336.76 5.794851e-13 6.532313e-30
3339.14 5.879493e-13 6.567089e-30
3341.52 5.992649e-13 6.572684e-30
3343.90 6.050191e-13 6.503727e-30
3346.28 6.019339e-13 6.339614e-30
3348.66 5.953099e-13 6.164832e-30
3351.04 5.888169e-13 6.014721e-30
3353.42 5.836871e-13 5.897581e-30
3355.80 5.718265e-13 5.756169e-30
3358.18 5.658573e-13 5.658568e-30
3360.56 5.604267e-13 5.590842e-30
3362.94 5.491595e-13 5.469938e-30
3365.32 5.447118e-13 5.405959e-30
3367.70 5.455728e-13 5.364722e-30
3370.08 5.414607e-13 5.288776e-30
3372.46 5.356916e-13 5.174812e-30
3374.84 5.305295e-13 5.053706e-30
3377.22 5.288194e-13 4.933180e-30
3379.60 5.325978e-13 4.857797e-30
3381.98 5.331053e-13 4.778137e-30
3384.36 5.287150e-13 4.686534e-30
3386.74 5.310485e-13 4.627929e-30
3389.12 5.381287e-13 4.639716e-30
3391.50 5.425553e-13 4.639701e-30
3393.88 5.490908e-13 4.640295e-30
3396.26 5.538118e-13 4.632968e-30
3398.64 5.539674e-13 4.606045e-30
3401.02 5.469044e-13 4.523444e-30
3403.40 5.452762e-13 4.433256e-30
3405.78 5.489051e-13 4.387619e-30
3408.16 5.518970e-13 4.329995e-30
3410.54 5.577858e-13 4.323233e-30
3412.92 5.592411e-13 4.275532e-30
3415.30 5.619973e-13 4.238534e-30
3417.68 5.671036e-13 4.230994e-30
3420.06 5.710219e-13 4.220433e-30
3422.44 5.732958e-13 4.207705e-30
3424.82 5.757319e-13 4.182985e-30
3427.20 5.811978e-13 4.182668e-30
3429.58 5.835387e-13 4.168599e-30
3431.96 5.861777e-13 4.166238e-30
3434.34 5.911169e-13 4.188701e-30
3436.72 5.992361e-13 4.237556e-30
3439.10 6.094440e-13 4.277506e-30
3441.48 6.172454e-13 4.293001e-30
3443.86 6.259523e-13 4.309461e-30
3446.24 6.272190e-13 4.269102e-30
3448.62 6.294198e-13 4.218639e-30
3451.00 6.324110e-13 4.177213e-30
3453.38 6.321526e-13 4.122919e-30
3455.76 6.304544e-13 4.084294e-30
3458.14 6.262511e-13 4.029815e-30
3460.52 6.214570e-13 3.972922e-30
3462.90 6.129704e-13 3.894157e-30
3465.28 6.110337e-13 3.858443e-30
3467.66 6.059221e-13 3.807903e-30
3470.04 5.992316e-13 3.749599e-30
3472.42 5.964930e-13 3.702588e-30
3474.80 5.907310e-13 3.650645e-30
3477.18 5.863784e-13 3.606779e-30
3479.56 5.887572e-13 3.596392e-30
3481.94 5.901979e-13 3.586989e-30
3484.32 5.891615e-13 3.566590e-30
3486.70 5.910856e-13 3.558473e-30
3489.08 5.930853e-13 3.547792e-30
3491.46 6.001267e-13 3.569260e-30
3493.84 6.048150e-13 3.566644e-30
3496.22 6.089889e-13 3.558772e-30
3498.60 6.118125e-13 3.548236e-30
3500.98 6.148712e-13 3.536929e-30
3503.36 6.138603e-13 3.504735e-30
3505.74 6.144322e-13 3.475149e-30
3508.12 6.145940e-13 3.449303e-30
3510.50 6.116311e-13 3.412040e-30
3512.88 6.099168e-13 3.388262e-30
3515.26 6.072263e-13 3.361797e-30
3517.64 6.038165e-13 3.337945e-30
3520.02 6.055463e-13 3.334446e-30
3522.40 6.062381e-13 3.329536e-30
3524.78 6.048133e-13 3.317897e-30
3527.16 6.053873e-13 3.311693e-30
3529.54 6.044420e-13 3.297693e-30
3531.92 6.069565e-13 3.304532e-30
3534.30 6.056288e-13 3.288732e-30
3536.68 6.085555e-13 3.284877e-30
3539.06 6.103390e-13 3.279664e-30
3541.44 6.165705e-13 3.291381e-30
3543.82 6.201588e-13 3.282470e-30
3546.20 6.210869e-13 3.271680e-30
3548.58 6.217036e-13 3.243955e-30
3550.96 6.244242e-13 3.227657e-30
3553.34 6.245138e-13 3.203617e-30
3555.72 6.272061e-13 3.187081e-30
3558.10 6.296713e-13 3.182440e-30
3560.48 6.341861e-13 3.188929e-30
3562.86 6.375408e-13 3.182404e-30
3565.24 6.413713e-13 3.187606e-30
3567.62 6.448562e-13 3.189328e-30
3570.00 6.464157e-13 3.190777e-30
3572.38 6.498345e-13 3.197034e-30
3574.76 6.520315e-13 3.201183e-30
3577.14 6.523310e-13 3.206524e-30
3579.52 6.513120e-13 3.203468e-30
3581.90 6.467961e-13 3.188422e-30
3584.28 6.426165e-13 3.160199e-30
3586.66 6.387210e-13 3.134035e-30
3589.04 6.309239e-13 3.098233e-30
3591.42 6.266602e-13 3.083030e-30
3593.80 6.196204e-13 3.045734e-30
3596.18 6.191308e-13 3.026088e-30
3598.56 6.138726e-13 2.994671e-30
3600.94 6.108151e-13 2.959357e-30
3603.32 6.085741e-13 2.931695e-30
3605.70 6.074491e-13 2.914934e-30
3608.08 6.078239e-13 2.897193e-30
3610.46 6.067265e-13 2.877951e-30
3612.84 6.100791e-13 2.864602e-30
3615.22 6.125491e-13 2.847915e-30
3617.60 6.116314e-13 2.819960e-30
3619.98 6.096059e-13 2.798847e-30
3622.36 6.055611e-13 2.765255e-30
3624.74 6.047204e-13 2.741496e-30
3627.12 6.008241e-13 2.705856e-30
3629.50 5.967854e-13 2.670854e-30
3631.88 5.955378e-13 2.649540e-30
3634.26 5.944431e-13 2.628769e-30
3636.64 5.913334e-13 2.607291e-30
3639.02 5.909064e-13 2.582636e-30
3641.40 5.910678e-13 2.566768e-30
3643.78 5.881155e-13 2.543806e-30
3646.16 5.840590e-13 2.516892e-30
3648.54 5.741149e-13 2.473449e-30
3650.92 5.656895e-13 2.433126e-30
3653.30 5.592641e-13 2.397893e-30
3655.68 5.516764e-13 2.360796e-30
3658.06 5.418440e-13 2.312495e-30
3660.44 5.322498e-13 2.270522e-30
3662.82 5.243097e-13 2.232333e-30
3665.20 5.145838e-13 2.185232e-30
3667.58 5.054257e-13 2.141271e-30
3669.96 4.950634e-13 2.090241e-30
3672.34 4.802942e-13 2.019603e-30
3674.72 4.671578e-13 1.961196e-30
3677.10 4.548160e-13 1.901108e-30
3679.48 4.420768e-13 1.836496e-30
3681.86 4.282518e-13 1.773264e-30
3684.24 4.142267e-13 1.710273e-30
3686.62 4.046298e-13 1.662816e-30
3689.00 3.969172e-13 1.622608e-30
3691.38 3.861865e-13 1.573394e-30
3693.76 3.747748e-13 1.524078e-30
3696.14 3.653985e-13 1.482751e-30
3698.52 3.571434e-13 1.441235e-30
3700.90 3.477140e-13 1.396589e-30
3703.28 3.406999e-13 1.366628e-30
3705.66 3.347680e-13 1.332208e-30
3708.04 3.279233e-13 1.304544e-30
3710.42 3.240871e-13 1.285617e-30
3712.80 3.188879e-13 1.263165e-30
3715.18 3.133844e-13 1.240425e-30
3717.56 3.122480e-13 1.228394e-30
3719.94 3.081570e-13 1.209288e-30
3722.32 3.053414e-13 1.196898e-30
3724.70 3.058054e-13 1.194735e-30
3727.08 3.053534e-13 1.188083e-30
3729.46 3.081891e-13 1.192347e-30
3731.84 3.113977e-13 1.202568e-30
3734.22 3.166270e-13 1.215843e-30
3736.60 3.227380e-13 1.236443e-30
3738.98 3.330778e-13 1.268918e-30
3741.36 3.421167e-13 1.297011e-30
3743.74 3.511456e-13 1.326219e-30
3746.12 3.583089e-13 1.346919e-30
3748.50 3.680426e-13 1.372691e-30
3750.88 3.718121e-13 1.380021e-30
3753.26 3.716597e-13 1.378788e-30
3755.64 3.733112e-13 1.377087e-30
3758.02 3.737304e-13 1.374594e-30
3760.40 3.722875e-13 1.365993e-30
3762.78 3.708719e-13 1.359916e-30
3765.16 3.696663e-13 1.350654e-30
3767.54 3.662847e-13 1.336111e-30
3769.92 3.637143e-13 1.325026e-30
3772.30 3.632804e-13 1.317414e-30
3774.68 3.623169e-13 1.308557e-30
3777.06 3.608904e-13 1.297801e-30
3779.44 3.580934e-13 1.283497e-30
3781.82 3.552504e-13 1.273513e-30
3784.20 3.549427e-13 1.265129e-30
3786.58 3.544968e-13 1.255088e-30
3788.96 3.552957e-13 1.249299e-30
3791.34 3.548908e-13 1.243128e-30
3793.72 3.544150e-13 1.240029e-30
3796.10 3.536772e-13 1.232586e-30
3798.48 3.534882e-13 1.226972e-30
3800.86 3.537605e-13 1.221840e-30
3803.24 3.524800e-13 1.215727e-30
3805.62 3.526559e-13 1.208212e-30
3808.00 3.553733e-13 1.214101e-30
3810.38 3.582537e-13 1.217060e-30
3812.76 3.615870e-13 1.215843e-30
3815.14 3.639816e-13 1.217990e-30
3817.52 3.681941e-13 1.228762e-30
3819.90 3.742510e-13 1.235126e-30
3822.28 3.812053e-13 1.245131e-30
3824.66 3.881094e-13 1.259082e-30
3827.04 3.949693e-13 1.272157e-30
3829.42 4.022342e-13 1.281928e-30
3831.80 4.110179e-13 1.297869e-30
3834.18 4.197436e-13 1.316271e-30
3836.56 4.317231e-13 1.339345e-30
3838.94 4.427235e-13 1.363206e-30
3841.32 4.554674e-13 1.392114e-30
3843.70 4.660153e-13 1.420650e-30
3846.08 4.767359e-13 1.442329e-30
3848.46 4.848478e-13 1.457316e-30
3850.84 4.939155e-13 1.473945e-30
3853.22 5.022212e-13 1.492153e-30
3855.60 5.107058e-13 1.506885e-30
3857.98 5.210022e-13 1.525662e-30
3860.36 5.316727e-13 1.552609e-30
3862.74 5.407031e-13 1.576098e-30
3865.12 5.490816e-13 1.592078e-30
3867.50 5.568621e-13 1.608588e-30
3869.88 5.657875e-13 1.631601e-30
3872.26 5.758455e-13 1.658076e-30
3874.64 5.849060e-13 1.679503e-30
3877.02 5.938679e-13 1.701753e-30
3879.40 6.034383e-13 1.726618e-30
3881.78 6.107765e-13 1.744580e-30
3884.16 6.143765e-13 1.755461e-30
3886.54 6.190004e-13 1.768520e-30
3888.92 6.259975e-13 1.785760e-30
3891.30 6.300692e-13 1.799336e-30
3893.68 6.365157e-13 1.816717e-30
3896.06 6.427981e-13 1.836677e-30
3898.44 6.487556e-13 1.854034e-30
3900.82 6.548652e-13 1.868084e-30
3903.20 6.607336e-13 1.887405e-30
3905.58 6.693086e-13 1.910670e-30
3907.96 6.777637e-13 1.932295e-30
3910.34 6.844019e-13 1.949660e-30
3912.72 6.910732e-13 1.966208e-30
3915.10 6.989030e-13 1.983433e-30
3917.48 7.067200e-13 1.993171e-30
3919.86 7.156051e-13 2.006916e-30
3922.24 7.244091e-13 2.024334e-30
3924.62 7.312820e-13 2.030010e-30
3927.00 7.354549e-13 2.029411e-30
3929.38 7.367221e-13 2.019236e-30
