# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.032                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-09T05:50:17            / 
# MJD      = 55813.2                        / 
# TXPL     = 16.5                           / days relative to date of explosion
# TMAX     = -1.3                           / phase, days relative to B-band maximum
# AIRMASS  = 2.08                           / 
# SEEING   = 1.53                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 5.748190e-13 9.057700e-30
3301.06 5.628124e-13 8.618360e-30
3303.44 5.533203e-13 8.345582e-30
3305.82 5.568766e-13 8.298910e-30
3308.20 5.609321e-13 8.213613e-30
3310.58 5.536531e-13 7.930470e-30
3312.96 5.584442e-13 7.699012e-30
3315.34 5.586626e-13 7.356593e-30
3317.72 5.659126e-13 7.107770e-30
3320.10 5.722778e-13 6.882275e-30
3322.48 5.820387e-13 6.774978e-30
3324.86 5.916251e-13 6.727057e-30
3327.24 6.069622e-13 6.798669e-30
3329.62 6.206960e-13 6.863772e-30
3332.00 6.364403e-13 6.977352e-30
3334.38 6.506127e-13 7.095002e-30
3336.76 6.567723e-13 7.114472e-30
3339.14 6.727061e-13 7.195753e-30
3341.52 6.845295e-13 7.215561e-30
3343.90 6.836679e-13 7.066341e-30
3346.28 6.887337e-13 6.962178e-30
3348.66 6.811556e-13 6.738921e-30
3351.04 6.706611e-13 6.493816e-30
3353.42 6.639887e-13 6.329251e-30
3355.80 6.605337e-13 6.191290e-30
3358.18 6.534934e-13 6.029726e-30
3360.56 6.496043e-13 5.919753e-30
3362.94 6.384754e-13 5.778574e-30
3365.32 6.324042e-13 5.686023e-30
3367.70 6.298052e-13 5.600635e-30
3370.08 6.230190e-13 5.476713e-30
3372.46 6.199611e-13 5.376304e-30
3374.84 6.120612e-13 5.218483e-30
3377.22 6.102332e-13 5.109709e-30
3379.60 6.088328e-13 5.000054e-30
3381.98 6.094791e-13 4.908299e-30
3384.36 6.031814e-13 4.786208e-30
3386.74 6.068184e-13 4.746899e-30
3389.12 6.107105e-13 4.723981e-30
3391.50 6.194378e-13 4.741594e-30
3393.88 6.278991e-13 4.765811e-30
3396.26 6.353461e-13 4.784596e-30
3398.64 6.374140e-13 4.757755e-30
3401.02 6.386323e-13 4.711405e-30
3403.40 6.438529e-13 4.679847e-30
3405.78 6.492753e-13 4.637955e-30
3408.16 6.498317e-13 4.569251e-30
3410.54 6.576891e-13 4.557421e-30
3412.92 6.573341e-13 4.500705e-30
3415.30 6.570101e-13 4.453195e-30
3417.68 6.529948e-13 4.393470e-30
3420.06 6.511799e-13 4.347537e-30
3422.44 6.503482e-13 4.311116e-30
3424.82 6.564434e-13 4.318598e-30
3427.20 6.574111e-13 4.293329e-30
3429.58 6.585607e-13 4.270545e-30
3431.96 6.648867e-13 4.290073e-30
3434.34 6.727972e-13 4.321900e-30
3436.72 6.768701e-13 4.327828e-30
3439.10 6.866043e-13 4.357221e-30
3441.48 6.979263e-13 4.372438e-30
3443.86 7.051261e-13 4.358648e-30
3446.24 7.144520e-13 4.355755e-30
3448.62 7.246467e-13 4.350948e-30
3451.00 7.351464e-13 4.346825e-30
3453.38 7.410885e-13 4.334227e-30
3455.76 7.440832e-13 4.315062e-30
3458.14 7.454854e-13 4.286195e-30
3460.52 7.440311e-13 4.249091e-30
3462.90 7.431388e-13 4.219881e-30
3465.28 7.410563e-13 4.186823e-30
3467.66 7.382706e-13 4.144201e-30
3470.04 7.354774e-13 4.108951e-30
3472.42 7.302822e-13 4.060790e-30
3474.80 7.250554e-13 4.006421e-30
3477.18 7.229821e-13 3.970482e-30
3479.56 7.208118e-13 3.940221e-30
3481.94 7.188168e-13 3.907578e-30
3484.32 7.257354e-13 3.911685e-30
3486.70 7.300913e-13 3.905519e-30
3489.08 7.333610e-13 3.895367e-30
3491.46 7.403351e-13 3.901341e-30
3493.84 7.470447e-13 3.904832e-30
3496.22 7.551893e-13 3.917516e-30
3498.60 7.636179e-13 3.935787e-30
3500.98 7.745607e-13 3.967717e-30
3503.36 7.839466e-13 3.992478e-30
3505.74 7.934842e-13 4.017705e-30
3508.12 8.022849e-13 4.048916e-30
3510.50 8.058429e-13 4.056564e-30
3512.88 8.100499e-13 4.059780e-30
3515.26 8.093704e-13 4.050322e-30
3517.64 8.100473e-13 4.059118e-30
3520.02 8.121320e-13 4.066141e-30
3522.40 8.134866e-13 4.056538e-30
3524.78 8.145310e-13 4.042141e-30
3527.16 8.189732e-13 4.038061e-30
3529.54 8.163177e-13 4.003127e-30
3531.92 8.176605e-13 3.977012e-30
3534.30 8.230346e-13 3.963456e-30
3536.68 8.315617e-13 3.966906e-30
3539.06 8.364630e-13 3.954892e-30
3541.44 8.429948e-13 3.951213e-30
3543.82 8.471040e-13 3.938961e-30
3546.20 8.526531e-13 3.925617e-30
3548.58 8.588727e-13 3.917623e-30
3550.96 8.600747e-13 3.898761e-30
3553.34 8.636400e-13 3.895428e-30
3555.72 8.687914e-13 3.894090e-30
3558.10 8.729484e-13 3.898085e-30
3560.48 8.739284e-13 3.890018e-30
3562.86 8.760313e-13 3.893419e-30
3565.24 8.807689e-13 3.905512e-30
3567.62 8.846768e-13 3.918597e-30
3570.00 8.903464e-13 3.935792e-30
3572.38 8.931232e-13 3.949429e-30
3574.76 8.975956e-13 3.972036e-30
3577.14 9.019775e-13 3.992261e-30
3579.52 9.074890e-13 4.010552e-30
3581.90 9.121109e-13 4.019980e-30
3584.28 9.126684e-13 4.014990e-30
3586.66 9.116325e-13 3.996678e-30
3589.04 9.077012e-13 3.966778e-30
3591.42 9.061852e-13 3.946444e-30
3593.80 9.010305e-13 3.907201e-30
3596.18 8.967223e-13 3.860454e-30
3598.56 8.897807e-13 3.805597e-30
3600.94 8.794814e-13 3.733290e-30
3603.32 8.715047e-13 3.673664e-30
3605.70 8.657272e-13 3.621844e-30
3608.08 8.621525e-13 3.577859e-30
3610.46 8.597669e-13 3.538001e-30
3612.84 8.575999e-13 3.499972e-30
3615.22 8.582114e-13 3.476536e-30
3617.60 8.588220e-13 3.453208e-30
3619.98 8.636489e-13 3.445476e-30
3622.36 8.702837e-13 3.451208e-30
3624.74 8.788467e-13 3.465860e-30
3627.12 8.853060e-13 3.474483e-30
3629.50 8.887095e-13 3.466730e-30
3631.88 8.933643e-13 3.465508e-30
3634.26 8.947310e-13 3.452460e-30
3636.64 8.877823e-13 3.416171e-30
3639.02 8.822275e-13 3.384331e-30
3641.40 8.816605e-13 3.374608e-30
3643.78 8.751365e-13 3.342820e-30
3646.16 8.677300e-13 3.301786e-30
3648.54 8.653031e-13 3.281996e-30
3650.92 8.619984e-13 3.263580e-30
3653.30 8.550685e-13 3.229946e-30
