# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.057                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-10-02T05:09:21            / 
# MJD      = 55836.2                        / 
# TXPL     = 39.5                           / days relative to date of explosion
# TMAX     = 21.7                           / phase, days relative to B-band maximum
# AIRMASS  = 2.75                           / 
# SEEING   = 1.51                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 3.924167e-14 6.411061e-29
3301.06 2.963751e-14 5.772890e-29
3303.44 3.290302e-14 5.753405e-29
3305.82 3.610714e-14 5.736528e-29
3308.20 3.189391e-14 5.239651e-29
3310.58 2.861717e-14 4.913126e-29
3312.96 3.110381e-14 4.561645e-29
3315.34 2.691600e-14 3.886574e-29
3317.72 2.931375e-14 3.572050e-29
3320.10 3.566208e-14 3.349699e-29
3322.48 2.454267e-14 2.805350e-29
3324.86 2.244588e-14 2.650959e-29
3327.24 2.777369e-14 2.646177e-29
3329.62 3.318680e-14 2.650038e-29
3332.00 2.957398e-14 2.449848e-29
3334.38 2.979030e-14 2.346513e-29
3336.76 2.086453e-14 2.119229e-29
3339.14 3.016544e-14 2.217007e-29
3341.52 3.236103e-14 2.195685e-29
3343.90 2.948353e-14 1.971061e-29
3346.28 2.763037e-14 1.819596e-29
3348.66 3.057047e-14 1.718636e-29
3351.04 2.556197e-14 1.549946e-29
3353.42 2.636448e-14 1.486854e-29
3355.80 2.645845e-14 1.451477e-29
3358.18 1.935170e-14 1.259947e-29
3360.56 2.488875e-14 1.299338e-29
3362.94 2.472178e-14 1.340339e-29
3365.32 2.624382e-14 1.400490e-29
3367.70 2.276625e-14 1.290160e-29
3370.08 2.709592e-14 1.276732e-29
3372.46 2.654316e-14 1.255344e-29
3374.84 2.639501e-14 1.193573e-29
3377.22 2.702007e-14 1.174103e-29
3379.60 2.710077e-14 1.138492e-29
3381.98 2.881412e-14 1.092111e-29
3384.36 2.819751e-14 1.005887e-29
3386.74 2.741179e-14 9.563194e-30
3389.12 2.877748e-14 9.532913e-30
3391.50 3.149038e-14 9.788038e-30
3393.88 2.935120e-14 9.264887e-30
3396.26 2.951004e-14 8.886830e-30
3398.64 3.431021e-14 9.259336e-30
3401.02 3.321953e-14 9.005092e-30
3403.40 3.569010e-14 8.975418e-30
3405.78 3.749162e-14 8.833662e-30
3408.16 3.177158e-14 7.919846e-30
3410.54 3.203868e-14 7.631531e-30
3412.92 3.590953e-14 7.721625e-30
3415.30 3.399275e-14 7.400423e-30
3417.68 3.146824e-14 6.901313e-30
3420.06 3.146532e-14 6.726406e-30
3422.44 3.411287e-14 6.638013e-30
3424.82 3.280273e-14 6.528165e-30
3427.20 3.227365e-14 6.360220e-30
3429.58 3.693118e-14 6.615836e-30
3431.96 3.554757e-14 6.262967e-30
3434.34 3.562261e-14 6.023522e-30
3436.72 3.656868e-14 6.062044e-30
3439.10 4.053029e-14 6.452251e-30
3441.48 3.646915e-14 5.886364e-30
