# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 600                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.044                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-17T05:28:28            / 
# MJD      = 55821.2                        / 
# TXPL     = 24.5                           / days relative to date of explosion
# TMAX     = 6.7                            / phase, days relative to B-band maximum
# AIRMASS  = 2.18                           / 
# SEEING   = 1.01                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 2.016573e-13 3.183190e-30
3301.06 1.966056e-13 3.025285e-30
3303.44 1.927942e-13 2.941939e-30
3305.82 1.940141e-13 2.917463e-30
3308.20 1.954082e-13 2.884997e-30
3310.58 1.966892e-13 2.812462e-30
3312.96 1.961433e-13 2.684243e-30
3315.34 1.965844e-13 2.546381e-30
3317.72 1.950090e-13 2.403888e-30
3320.10 1.918317e-13 2.266227e-30
3322.48 1.933479e-13 2.207061e-30
3324.86 1.958636e-13 2.178082e-30
3327.24 1.973847e-13 2.158890e-30
3329.62 1.976451e-13 2.138801e-30
3332.00 1.989874e-13 2.128619e-30
3334.38 1.988837e-13 2.107130e-30
3336.76 2.007824e-13 2.099398e-30
3339.14 2.022018e-13 2.078059e-30
3341.52 2.010557e-13 2.014770e-30
3343.90 2.016953e-13 1.953671e-30
3346.28 2.005257e-13 1.877273e-30
3348.66 1.989718e-13 1.794197e-30
3351.04 1.970532e-13 1.718458e-30
3353.42 1.959334e-13 1.666811e-30
3355.80 1.973318e-13 1.643134e-30
3358.18 1.964996e-13 1.611815e-30
3360.56 1.939201e-13 1.571838e-30
3362.94 1.935862e-13 1.556245e-30
3365.32 1.927774e-13 1.543104e-30
3367.70 1.950970e-13 1.553094e-30
3370.08 1.939112e-13 1.533912e-30
3372.46 1.945555e-13 1.525902e-30
3374.84 1.941225e-13 1.504083e-30
3377.22 1.965135e-13 1.501800e-30
3379.60 1.987524e-13 1.497848e-30
3381.98 1.993269e-13 1.483433e-30
3384.36 2.006391e-13 1.471614e-30
3386.74 2.043906e-13 1.477317e-30
3389.12 2.076282e-13 1.481649e-30
3391.50 2.123545e-13 1.495745e-30
3393.88 2.164164e-13 1.508660e-30
3396.26 2.200687e-13 1.515629e-30
3398.64 2.196421e-13 1.490895e-30
3401.02 2.196215e-13 1.464492e-30
3403.40 2.216717e-13 1.452104e-30
3405.78 2.230573e-13 1.433052e-30
3408.16 2.232389e-13 1.411453e-30
3410.54 2.255775e-13 1.403096e-30
3412.92 2.286094e-13 1.401573e-30
3415.30 2.280521e-13 1.382086e-30
3417.68 2.266356e-13 1.358042e-30
3420.06 2.270309e-13 1.342824e-30
3422.44 2.268776e-13 1.327655e-30
3424.82 2.250812e-13 1.302991e-30
3427.20 2.247714e-13 1.287179e-30
3429.58 2.241259e-13 1.267080e-30
3431.96 2.261420e-13 1.264044e-30
3434.34 2.258348e-13 1.252979e-30
3436.72 2.264914e-13 1.245718e-30
3439.10 2.312185e-13 1.259343e-30
3441.48 2.331105e-13 1.255641e-30
3443.86 2.339722e-13 1.244523e-30
3446.24 2.371199e-13 1.244579e-30
3448.62 2.398876e-13 1.242054e-30
3451.00 2.411772e-13 1.235333e-30
3453.38 2.430546e-13 1.234254e-30
3455.76 2.474421e-13 1.248827e-30
3458.14 2.464165e-13 1.237048e-30
3460.52 2.463479e-13 1.231636e-30
3462.90 2.463067e-13 1.225498e-30
3465.28 2.484231e-13 1.230516e-30
3467.66 2.475756e-13 1.219241e-30
3470.04 2.471033e-13 1.207424e-30
3472.42 2.468816e-13 1.196859e-30
3474.80 2.482161e-13 1.190347e-30
3477.18 2.514925e-13 1.190390e-30
3479.56 2.529644e-13 1.186749e-30
3481.94 2.555451e-13 1.188391e-30
3484.32 2.602059e-13 1.199387e-30
3486.70 2.628268e-13 1.197864e-30
3489.08 2.671827e-13 1.207463e-30
3491.46 2.728772e-13 1.222640e-30
3493.84 2.788097e-13 1.238637e-30
3496.22 2.870956e-13 1.269835e-30
3498.60 2.943152e-13 1.294072e-30
3500.98 3.033139e-13 1.324882e-30
3503.36 3.107584e-13 1.350067e-30
3505.74 3.193251e-13 1.379815e-30
3508.12 3.323997e-13 1.428226e-30
3510.50 3.411836e-13 1.456638e-30
3512.88 3.464240e-13 1.467541e-30
3515.26 3.507759e-13 1.474730e-30
3517.64 3.567418e-13 1.489022e-30
3520.02 3.675535e-13 1.518046e-30
3522.40 3.746464e-13 1.534434e-30
3524.78 3.816660e-13 1.548769e-30
3527.16 3.893504e-13 1.565461e-30
3529.54 3.943179e-13 1.566588e-30
3531.92 3.987003e-13 1.571276e-30
3534.30 4.050981e-13 1.583070e-30
3536.68 4.105786e-13 1.591698e-30
3539.06 4.209951e-13 1.623797e-30
3541.44 4.299220e-13 1.654410e-30
3543.82 4.355929e-13 1.669849e-30
3546.20 4.397566e-13 1.680585e-30
3548.58 4.429186e-13 1.691010e-30
3550.96 4.466213e-13 1.702436e-30
3553.34 4.507728e-13 1.717279e-30
3555.72 4.542081e-13 1.729415e-30
3558.10 4.568453e-13 1.735940e-30
