# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 900                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.041                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-12-08T15:07:08            / 
# MJD      = 55903.6                        / 
# TXPL     = 106.9                          / days relative to date of explosion
# TMAX     = 89.1                           / phase, days relative to B-band maximum
# AIRMASS  = 1.91                           / 
# SEEING   = 1.24                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 2.926242e-15 1.005128e-31
3301.06 3.473639e-15 1.015988e-31
3303.44 3.306498e-15 1.017875e-31
3305.82 3.174301e-15 1.009734e-31
3308.20 3.248189e-15 9.267693e-32
3310.58 2.997992e-15 8.982083e-32
3312.96 3.150102e-15 9.635519e-32
3315.34 2.741087e-15 8.978618e-32
3317.72 3.106838e-15 8.788279e-32
3320.10 3.573067e-15 8.733643e-32
3322.48 3.342582e-15 8.419404e-32
3324.86 3.077854e-15 7.749557e-32
3327.24 3.292616e-15 8.271361e-32
3329.62 2.987371e-15 8.062421e-32
3332.00 3.199090e-15 7.490382e-32
3334.38 3.486262e-15 8.250545e-32
3336.76 3.436477e-15 7.980358e-32
3339.14 3.639444e-15 8.268403e-32
3341.52 3.198662e-15 7.773888e-32
3343.90 3.389435e-15 7.624417e-32
3346.28 3.442265e-15 7.533844e-32
3348.66 3.019104e-15 6.881979e-32
3351.04 3.358274e-15 6.873445e-32
3353.42 3.309182e-15 6.310094e-32
3355.80 3.556247e-15 6.390379e-32
3358.18 2.844222e-15 6.551698e-32
3360.56 2.638881e-15 6.328637e-32
3362.94 3.285090e-15 6.401401e-32
3365.32 3.050911e-15 5.872308e-32
3367.70 3.623765e-15 6.710049e-32
3370.08 3.535674e-15 6.591855e-32
3372.46 3.218536e-15 6.304790e-32
3374.84 3.247464e-15 6.174919e-32
3377.22 3.496263e-15 6.220142e-32
3379.60 3.323285e-15 5.983664e-32
3381.98 3.167031e-15 5.510911e-32
3384.36 3.240401e-15 5.680738e-32
3386.74 3.535930e-15 5.631346e-32
3389.12 3.470169e-15 5.441215e-32
3391.50 3.669685e-15 5.526522e-32
3393.88 3.796991e-15 5.602139e-32
3396.26 3.912559e-15 5.643055e-32
3398.64 3.989005e-15 5.400428e-32
3401.02 4.056933e-15 5.380523e-32
3403.40 4.516702e-15 5.764228e-32
3405.78 4.200273e-15 5.291219e-32
3408.16 4.346493e-15 5.183885e-32
3410.54 4.786185e-15 5.349046e-32
3412.92 4.798707e-15 5.539899e-32
3415.30 4.841795e-15 5.303486e-32
3417.68 5.084632e-15 5.391545e-32
3420.06 4.966301e-15 5.262416e-32
3422.44 5.107717e-15 5.392795e-32
3424.82 5.280259e-15 5.424724e-32
3427.20 5.729721e-15 5.631483e-32
3429.58 5.651307e-15 5.258490e-32
3431.96 5.718509e-15 5.057642e-32
3434.34 5.790264e-15 5.210506e-32
3436.72 5.951031e-15 5.457286e-32
3439.10 5.767819e-15 5.344312e-32
3441.48 5.808384e-15 5.070192e-32
3443.86 6.017530e-15 4.719162e-32
3446.24 5.825846e-15 5.163521e-32
3448.62 5.751640e-15 5.085131e-32
3451.00 6.035692e-15 4.939364e-32
3453.38 6.075954e-15 5.101599e-32
3455.76 5.814659e-15 4.959645e-32
3458.14 5.785779e-15 4.910356e-32
3460.52 5.899595e-15 4.701721e-32
3462.90 5.835588e-15 4.641541e-32
3465.28 5.857139e-15 4.606778e-32
3467.66 5.912088e-15 4.800520e-32
3470.04 5.554566e-15 4.660675e-32
3472.42 5.653738e-15 4.657856e-32
3474.80 5.903901e-15 4.705368e-32
3477.18 6.015362e-15 4.532357e-32
3479.56 5.929191e-15 4.657929e-32
3481.94 5.771657e-15 4.547026e-32
3484.32 5.712916e-15 4.455387e-32
3486.70 5.651642e-15 4.429815e-32
3489.08 5.906939e-15 4.455836e-32
3491.46 5.901818e-15 4.382989e-32
3493.84 5.746929e-15 4.194819e-32
3496.22 5.870926e-15 4.382257e-32
3498.60 5.894017e-15 4.320597e-32
3500.98 5.626205e-15 4.236325e-32
3503.36 5.713658e-15 4.295223e-32
3505.74 5.692570e-15 4.301800e-32
3508.12 5.603737e-15 4.211001e-32
3510.50 5.592422e-15 4.163246e-32
3512.88 5.801605e-15 4.224090e-32
3515.26 5.897514e-15 4.076969e-32
3517.64 6.215408e-15 4.261186e-32
3520.02 6.065149e-15 4.198287e-32
3522.40 6.170326e-15 4.161371e-32
3524.78 6.183066e-15 3.959314e-32
3527.16 6.013719e-15 4.021645e-32
3529.54 6.387443e-15 4.100299e-32
3531.92 6.738515e-15 3.862582e-32
3534.30 6.917371e-15 3.998161e-32
3536.68 7.276375e-15 4.058009e-32
3539.06 7.233202e-15 4.182474e-32
3541.44 7.200173e-15 4.171244e-32
3543.82 7.329979e-15 4.240971e-32
3546.20 7.695042e-15 4.300130e-32
3548.58 7.723034e-15 4.300385e-32
3550.96 7.898236e-15 4.340852e-32
3553.34 7.957453e-15 4.353348e-32
3555.72 8.022894e-15 4.402697e-32
3558.10 8.309207e-15 4.459203e-32
3560.48 8.134411e-15 4.417621e-32
3562.86 7.984375e-15 4.397407e-32
3565.24 7.819006e-15 4.348929e-32
3567.62 7.864262e-15 4.354672e-32
3570.00 8.004496e-15 4.386400e-32
3572.38 7.854541e-15 4.362193e-32
3574.76 7.847714e-15 4.348317e-32
3577.14 7.979697e-15 4.216966e-32
3579.52 8.054627e-15 4.200444e-32
3581.90 8.182066e-15 4.359522e-32
3584.28 8.460291e-15 4.428095e-32
3586.66 8.413340e-15 4.370320e-32
3589.04 8.191740e-15 4.277350e-32
3591.42 8.503284e-15 4.305667e-32
3593.80 8.840152e-15 4.341732e-32
3596.18 8.797603e-15 4.125932e-32
3598.56 8.572699e-15 4.179366e-32
3600.94 8.593302e-15 4.154329e-32
3603.32 8.797968e-15 4.177959e-32
3605.70 8.665079e-15 4.078783e-32
3608.08 8.655725e-15 4.046929e-32
3610.46 8.734432e-15 3.878176e-32
3612.84 8.643073e-15 3.927453e-32
3615.22 8.617385e-15 3.903887e-32
3617.60 8.637235e-15 3.895332e-32
3619.98 8.578644e-15 3.843563e-32
3622.36 8.754481e-15 3.840424e-32
3624.74 8.795196e-15 3.849963e-32
3627.12 8.708538e-15 3.774710e-32
3629.50 8.389132e-15 3.696708e-32
3631.88 8.336953e-15 3.668308e-32
3634.26 8.310174e-15 3.631899e-32
3636.64 8.377244e-15 3.648388e-32
3639.02 8.051562e-15 3.591924e-32
3641.40 8.068940e-15 3.544477e-32
3643.78 8.223451e-15 3.559392e-32
3646.16 8.135379e-15 3.541206e-32
3648.54 7.966330e-15 3.507422e-32
3650.92 8.011147e-15 3.501127e-32
3653.30 8.207243e-15 3.506976e-32
3655.68 8.315321e-15 3.533272e-32
3658.06 8.520245e-15 3.567610e-32
3660.44 8.623710e-15 3.568480e-32
3662.82 8.742843e-15 3.566493e-32
3665.20 9.062056e-15 3.610738e-32
3667.58 9.421878e-15 3.663693e-32
3669.96 9.698282e-15 3.682600e-32
3672.34 9.847753e-15 3.694530e-32
3674.72 1.025233e-14 3.764237e-32
3677.10 1.058896e-14 3.677396e-32
3679.48 1.100638e-14 3.862351e-32
3681.86 1.140571e-14 3.920691e-32
3684.24 1.157654e-14 3.935788e-32
3686.62 1.193075e-14 3.972010e-32
3689.00 1.233156e-14 4.016083e-32
3691.38 1.278931e-14 4.084556e-32
3693.76 1.310171e-14 4.131120e-32
3696.14 1.329346e-14 4.163516e-32
3698.52 1.354378e-14 4.184172e-32
3700.90 1.373511e-14 4.205753e-32
3703.28 1.381191e-14 4.196954e-32
3705.66 1.415928e-14 4.242503e-32
3708.04 1.440699e-14 4.256122e-32
3710.42 1.440263e-14 4.257472e-32
3712.80 1.460484e-14 4.302407e-32
3715.18 1.476389e-14 4.310373e-32
3717.56 1.449663e-14 4.241103e-32
3719.94 1.437003e-14 4.194304e-32
3722.32 1.477850e-14 4.257300e-32
3724.70 1.525607e-14 4.223091e-32
3727.08 1.516313e-14 4.330700e-32
