# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 600                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.033                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-08-27T05:55:38            / 
# MJD      = 55800.2                        / 
# TXPL     = 3.5                            / days relative to date of explosion
# TMAX     = -14.3                          / phase, days relative to B-band maximum
# AIRMASS  = 1.74                           / 
# SEEING   = 1.04                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 1.429606e-14 2.617320e-31
3301.06 1.395955e-14 2.495349e-31
3303.44 1.380834e-14 2.448662e-31
3305.82 1.382197e-14 2.297415e-31
3308.20 1.407031e-14 2.383393e-31
3310.58 1.416297e-14 2.309339e-31
3312.96 1.418614e-14 2.211828e-31
3315.34 1.382015e-14 2.069092e-31
3317.72 1.352424e-14 1.928641e-31
3320.10 1.347063e-14 1.847653e-31
3322.48 1.385860e-14 1.808667e-31
3324.86 1.423469e-14 1.782891e-31
3327.24 1.441686e-14 1.755389e-31
3329.62 1.412997e-14 1.714382e-31
3332.00 1.418271e-14 1.700049e-31
3334.38 1.479352e-14 1.730655e-31
3336.76 1.441260e-14 1.701030e-31
3339.14 1.454718e-14 1.674778e-31
3341.52 1.466099e-14 1.658599e-31
3343.90 1.433080e-14 1.611453e-31
3346.28 1.410231e-14 1.551835e-31
3348.66 1.436475e-14 1.526191e-31
3351.04 1.463911e-14 1.514721e-31
3353.42 1.341129e-14 1.412789e-31
3355.80 1.371309e-14 1.404805e-31
3358.18 1.397969e-14 1.405737e-31
3360.56 1.385690e-14 1.383864e-31
3362.94 1.436770e-14 1.396314e-31
3365.32 1.493616e-14 1.412594e-31
3367.70 1.483383e-14 1.395328e-31
3370.08 1.505296e-14 1.391979e-31
3372.46 1.550694e-14 1.394212e-31
3374.84 1.520727e-14 1.345294e-31
