# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.044                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-11-28T15:29:25            / 
# MJD      = 55893.6                        / 
# TXPL     = 96.9                           / days relative to date of explosion
# TMAX     = 79.1                           / phase, days relative to B-band maximum
# AIRMASS  = 2.05                           / 
# SEEING   = 1.91                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 3.575349e-15 8.940138e-31
3301.06 4.599796e-15 8.102326e-31
3303.44 4.873388e-15 8.191664e-31
3305.82 3.431278e-15 8.874120e-31
3308.20 3.710587e-15 7.722524e-31
3310.58 3.606605e-15 8.832876e-31
3312.96 4.072336e-15 8.742761e-31
3315.34 3.507832e-15 8.154497e-31
3317.72 6.305466e-15 8.178292e-31
3320.10 4.579584e-15 7.505636e-31
3322.48 4.205754e-15 7.257073e-31
3324.86 3.472167e-15 7.039429e-31
3327.24 4.265454e-15 7.237345e-31
3329.62 4.661689e-15 7.353359e-31
3332.00 3.687573e-15 6.546562e-31
3334.38 4.627932e-15 6.554516e-31
3336.76 4.923791e-15 6.599350e-31
3339.14 4.421251e-15 7.155499e-31
3341.52 4.224134e-15 5.399883e-31
3343.90 3.842180e-15 5.868746e-31
3346.28 4.454864e-15 5.050774e-31
3348.66 4.902358e-15 6.248174e-31
3351.04 4.935369e-15 5.115871e-31
3353.42 4.311588e-15 5.194242e-31
3355.80 3.502417e-15 4.335746e-31
3358.18 4.697604e-15 4.471854e-31
3360.56 4.299583e-15 4.943880e-31
3362.94 3.675094e-15 4.839598e-31
3365.32 4.678471e-15 5.567313e-31
3367.70 4.128418e-15 5.450111e-31
3370.08 3.792614e-15 5.267080e-31
3372.46 3.831485e-15 5.231185e-31
3374.84 3.218804e-15 4.936511e-31
3377.22 3.686562e-15 4.898131e-31
3379.60 3.714662e-15 4.751286e-31
3381.98 3.881427e-15 4.652274e-31
3384.36 4.283365e-15 4.662292e-31
3386.74 4.480843e-15 4.555021e-31
3389.12 4.514290e-15 4.501709e-31
3391.50 4.236657e-15 4.441914e-31
3393.88 5.582031e-15 3.908557e-31
3396.26 5.070348e-15 4.435260e-31
3398.64 5.025521e-15 4.004536e-31
