# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.031                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-08-31T05:51:13            / 
# MJD      = 55804.2                        / 
# TXPL     = 7.5                            / days relative to date of explosion
# TMAX     = -10.3                          / phase, days relative to B-band maximum
# AIRMASS  = 1.81                           / 
# SEEING   = 0.94                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 1.636233e-13 1.632618e-30
3301.06 1.587274e-13 1.546886e-30
3303.44 1.561469e-13 1.501111e-30
3305.82 1.578199e-13 1.498880e-30
3308.20 1.590111e-13 1.488787e-30
3310.58 1.584873e-13 1.454957e-30
3312.96 1.584201e-13 1.410257e-30
3315.34 1.571255e-13 1.351361e-30
3317.72 1.574823e-13 1.304015e-30
3320.10 1.593518e-13 1.273473e-30
3322.48 1.618440e-13 1.258740e-30
3324.86 1.643967e-13 1.253634e-30
3327.24 1.674577e-13 1.259812e-30
3329.62 1.715492e-13 1.274397e-30
3332.00 1.725629e-13 1.274818e-30
3334.38 1.736381e-13 1.274892e-30
3336.76 1.740353e-13 1.269573e-30
3339.14 1.771914e-13 1.277016e-30
3341.52 1.801684e-13 1.276117e-30
3343.90 1.805532e-13 1.258699e-30
3346.28 1.801953e-13 1.229944e-30
3348.66 1.781007e-13 1.193489e-30
3351.04 1.773366e-13 1.174052e-30
3353.42 1.750932e-13 1.148293e-30
3355.80 1.746087e-13 1.134824e-30
3358.18 1.744449e-13 1.130264e-30
3360.56 1.734339e-13 1.121536e-30
3362.94 1.743944e-13 1.125054e-30
3365.32 1.734038e-13 1.114742e-30
3367.70 1.730190e-13 1.106180e-30
3370.08 1.727661e-13 1.094904e-30
3372.46 1.726939e-13 1.079577e-30
3374.84 1.725025e-13 1.061621e-30
3377.22 1.751564e-13 1.057614e-30
