# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.034                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-01T05:57:27            / 
# MJD      = 55805.2                        / 
# TXPL     = 8.5                            / days relative to date of explosion
# TMAX     = -9.3                           / phase, days relative to B-band maximum
# AIRMASS  = 1.88                           / 
# SEEING   = 1.09                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 2.929911e-13 3.808656e-30
3301.06 2.855468e-13 3.623263e-30
3303.44 2.852713e-13 3.564561e-30
3305.82 2.881180e-13 3.548287e-30
3308.20 2.899875e-13 3.509990e-30
3310.58 2.902995e-13 3.419250e-30
3312.96 2.897396e-13 3.291248e-30
3315.34 2.909133e-13 3.159033e-30
3317.72 2.876452e-13 3.005104e-30
3320.10 2.883993e-13 2.899375e-30
3322.48 2.911996e-13 2.843581e-30
3324.86 2.946564e-13 2.815166e-30
3327.24 2.983591e-13 2.802313e-30
3329.62 3.011583e-13 2.788717e-30
3332.00 3.050628e-13 2.784508e-30
3334.38 3.076875e-13 2.770546e-30
3336.76 3.079350e-13 2.738159e-30
3339.14 3.124402e-13 2.730123e-30
3341.52 3.162560e-13 2.698217e-30
3343.90 3.138004e-13 2.601553e-30
3346.28 3.123793e-13 2.513126e-30
3348.66 3.080423e-13 2.410865e-30
3351.04 3.029017e-13 2.312040e-30
3353.42 2.983936e-13 2.234369e-30
3355.80 2.971078e-13 2.188615e-30
3358.18 2.960936e-13 2.156432e-30
3360.56 2.920215e-13 2.117862e-30
3362.94 2.929409e-13 2.115186e-30
3365.32 2.902253e-13 2.088381e-30
3367.70 2.895935e-13 2.080934e-30
3370.08 2.896314e-13 2.078492e-30
3372.46 2.877678e-13 2.060575e-30
3374.84 2.867293e-13 2.037600e-30
3377.22 2.883403e-13 2.023731e-30
3379.60 2.890747e-13 2.004727e-30
3381.98 2.885509e-13 1.974758e-30
3384.36 2.908982e-13 1.962411e-30
3386.74 2.918971e-13 1.941551e-30
3389.12 2.975960e-13 1.953306e-30
3391.50 2.994794e-13 1.940399e-30
3393.88 3.060811e-13 1.963600e-30
3396.26 3.091724e-13 1.964498e-30
3398.64 3.088900e-13 1.943239e-30
3401.02 3.099959e-13 1.931070e-30
3403.40 3.093235e-13 1.907250e-30
3405.78 3.127967e-13 1.899403e-30
3408.16 3.153249e-13 1.889857e-30
3410.54 3.167185e-13 1.875105e-30
3412.92 3.165293e-13 1.852737e-30
3415.30 3.198639e-13 1.855854e-30
3417.68 3.218967e-13 1.849486e-30
3420.06 3.245152e-13 1.844494e-30
3422.44 3.244534e-13 1.827179e-30
3424.82 3.266928e-13 1.821549e-30
3427.20 3.267064e-13 1.804529e-30
3429.58 3.308042e-13 1.806820e-30
3431.96 3.355660e-13 1.816984e-30
3434.34 3.404044e-13 1.832418e-30
3436.72 3.453555e-13 1.852376e-30
3439.10 3.490610e-13 1.863302e-30
3441.48 3.537590e-13 1.874531e-30
3443.86 3.575267e-13 1.877869e-30
3446.24 3.600209e-13 1.876164e-30
3448.62 3.608605e-13 1.863354e-30
3451.00 3.608095e-13 1.852347e-30
3453.38 3.609443e-13 1.839518e-30
3455.76 3.613417e-13 1.834359e-30
3458.14 3.564188e-13 1.807029e-30
3460.52 3.522641e-13 1.779804e-30
3462.90 3.510847e-13 1.765548e-30
3465.28 3.532897e-13 1.717536e-30
3467.66 3.527348e-13 1.751303e-30
3470.04 3.516766e-13 1.730943e-30
3472.42 3.495847e-13 1.709122e-30
3474.80 3.507246e-13 1.699047e-30
3477.18 3.544623e-13 1.659078e-30
3479.56 3.545770e-13 1.686894e-30
3481.94 3.591198e-13 1.696930e-30
3484.32 3.637731e-13 1.706804e-30
3486.70 3.683351e-13 1.715908e-30
3489.08 3.708334e-13 1.718980e-30
3491.46 3.746739e-13 1.729066e-30
3493.84 3.769784e-13 1.731757e-30
3496.22 3.795355e-13 1.736308e-30
3498.60 3.775337e-13 1.722160e-30
3500.98 3.785367e-13 1.721065e-30
3503.36 3.789181e-13 1.716927e-30
3505.74 3.810604e-13 1.721268e-30
3508.12 3.824873e-13 1.717468e-30
3510.50 3.821676e-13 1.707609e-30
3512.88 3.796534e-13 1.684983e-30
3515.26 3.797341e-13 1.672920e-30
3517.64 3.812944e-13 1.666415e-30
3520.02 3.819726e-13 1.656496e-30
3522.40 3.846929e-13 1.655019e-30
3524.78 3.861371e-13 1.649784e-30
3527.16 3.866869e-13 1.640160e-30
3529.54 3.855520e-13 1.628974e-30
3531.92 3.888514e-13 1.634208e-30
3534.30 3.902001e-13 1.635888e-30
3536.68 3.927564e-13 1.641672e-30
3539.06 3.952582e-13 1.648432e-30
3541.44 3.956651e-13 1.653234e-30
3543.82 3.971423e-13 1.660711e-30
3546.20 3.951537e-13 1.654571e-30
3548.58 3.952471e-13 1.654642e-30
3550.96 3.962383e-13 1.657122e-30
3553.34 3.966193e-13 1.656562e-30
3555.72 3.965210e-13 1.652014e-30
3558.10 3.978482e-13 1.650628e-30
3560.48 3.999042e-13 1.651889e-30
3562.86 4.005412e-13 1.642252e-30
3565.24 4.008311e-13 1.634495e-30
3567.62 4.009224e-13 1.622081e-30
3570.00 3.999760e-13 1.564889e-30
3572.38 3.992079e-13 1.586706e-30
3574.76 3.998802e-13 1.576043e-30
3577.14 3.982461e-13 1.559760e-30
3579.52 3.958674e-13 1.542597e-30
3581.90 3.937816e-13 1.527645e-30
3584.28 3.917612e-13 1.514773e-30
3586.66 3.869710e-13 1.492114e-30
3589.04 3.832903e-13 1.474343e-30
3591.42 3.822018e-13 1.467473e-30
3593.80 3.810245e-13 1.462711e-30
3596.18 3.788178e-13 1.452357e-30
3598.56 3.779645e-13 1.449619e-30
3600.94 3.757356e-13 1.442178e-30
3603.32 3.740486e-13 1.435043e-30
3605.70 3.739073e-13 1.437157e-30
3608.08 3.716372e-13 1.429114e-30
3610.46 3.698798e-13 1.423080e-30
3612.84 3.666723e-13 1.410211e-30
3615.22 3.637885e-13 1.396215e-30
3617.60 3.603967e-13 1.379771e-30
3619.98 3.586359e-13 1.368378e-30
3622.36 3.582273e-13 1.362118e-30
3624.74 3.572874e-13 1.352292e-30
3627.12 3.537770e-13 1.333628e-30
3629.50 3.520507e-13 1.317303e-30
3631.88 3.507781e-13 1.303334e-30
3634.26 3.476009e-13 1.282484e-30
3636.64 3.436390e-13 1.259176e-30
3639.02 3.399586e-13 1.237569e-30
3641.40 3.349548e-13 1.212496e-30
3643.78 3.282395e-13 1.181420e-30
3646.16 3.208551e-13 1.147498e-30
3648.54 3.128055e-13 1.111951e-30
3650.92 3.043756e-13 1.074550e-30
3653.30 2.965356e-13 1.041252e-30
3655.68 2.883287e-13 1.006695e-30
3658.06 2.804667e-13 9.752297e-31
3660.44 2.710605e-13 9.384219e-31
3662.82 2.632788e-13 9.093424e-31
3665.20 2.545751e-13 8.758846e-31
3667.58 2.481570e-13 8.518346e-31
3669.96 2.429617e-13 8.320772e-31
3672.34 2.347743e-13 7.828068e-31
3674.72 2.266657e-13 7.750302e-31
3677.10 2.186861e-13 7.481665e-31
3679.48 2.109241e-13 7.214298e-31
3681.86 2.045277e-13 6.979507e-31
3684.24 1.981808e-13 6.754351e-31
3686.62 1.940030e-13 6.613203e-31
3689.00 1.891552e-13 6.431938e-31
3691.38 1.848740e-13 6.280757e-31
3693.76 1.819139e-13 5.972894e-31
3696.14 1.779885e-13 5.996862e-31
3698.52 1.746763e-13 5.859950e-31
3700.90 1.721293e-13 5.736223e-31
3703.28 1.698947e-13 5.453040e-31
3705.66 1.685586e-13 5.371317e-31
3708.04 1.678596e-13 5.311606e-31
3710.42 1.657388e-13 5.383943e-31
3712.80 1.638880e-13 5.294828e-31
3715.18 1.647317e-13 5.275849e-31
3717.56 1.654826e-13 5.258130e-31
3719.94 1.658682e-13 5.230193e-31
3722.32 1.675383e-13 5.244545e-31
3724.70 1.691126e-13 5.272944e-31
3727.08 1.704100e-13 5.287354e-31
3729.46 1.713836e-13 5.297791e-31
3731.84 1.743959e-13 5.354229e-31
3734.22 1.781989e-13 5.432703e-31
3736.60 1.826780e-13 5.537135e-31
3738.98 1.868552e-13 5.637333e-31
3741.36 1.924692e-13 5.786765e-31
3743.74 1.984021e-13 5.938377e-31
3746.12 2.027502e-13 6.043002e-31
3748.50 2.055022e-13 6.101705e-31
3750.88 2.064021e-13 6.111400e-31
3753.26 2.068411e-13 6.091093e-31
3755.64 2.068703e-13 6.075355e-31
