# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.048                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-27T05:04:30            / 
# MJD      = 55831.2                        / 
# TXPL     = 34.5                           / days relative to date of explosion
# TMAX     = 16.7                           / phase, days relative to B-band maximum
# AIRMASS  = 2.36                           / 
# SEEING   = 1.19                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 4.924084e-14 2.222749e-30
3301.06 4.779747e-14 2.077050e-30
3303.44 4.791671e-14 2.013416e-30
3305.82 4.693280e-14 1.934870e-30
3308.20 4.854046e-14 1.922821e-30
3310.58 4.888862e-14 1.873603e-30
3312.96 4.807461e-14 1.767404e-30
3315.34 4.915260e-14 1.684639e-30
3317.72 4.910050e-14 1.600151e-30
3320.10 4.934191e-14 1.525842e-30
3322.48 4.869546e-14 1.443503e-30
3324.86 4.756317e-14 1.381728e-30
3327.24 4.849676e-14 1.371761e-30
3329.62 4.917961e-14 1.357994e-30
3332.00 4.973528e-14 1.351125e-30
3334.38 5.034216e-14 1.341858e-30
3336.76 4.926492e-14 1.296004e-30
3339.14 4.837851e-14 1.257978e-30
3341.52 4.807075e-14 1.229338e-30
3343.90 5.030258e-14 1.225357e-30
3346.28 4.987973e-14 1.176307e-30
3348.66 5.011045e-14 1.145065e-30
3351.04 4.953351e-14 1.103637e-30
3353.42 4.860593e-14 1.060544e-30
3355.80 4.875988e-14 1.046308e-30
3358.18 4.779903e-14 1.019582e-30
3360.56 4.849276e-14 1.012845e-30
3362.94 4.913279e-14 1.006345e-30
3365.32 4.936229e-14 1.000519e-30
3367.70 4.859297e-14 9.783849e-31
3370.08 4.947374e-14 9.742095e-31
3372.46 4.787243e-14 9.281504e-31
3374.84 4.926099e-14 9.221172e-31
3377.22 5.067094e-14 9.136712e-31
3379.60 4.997001e-14 8.741146e-31
3381.98 4.974235e-14 8.467522e-31
3384.36 5.103757e-14 8.405635e-31
3386.74 5.264679e-14 8.429604e-31
3389.12 5.306842e-14 8.313751e-31
3391.50 5.444738e-14 8.355646e-31
3393.88 5.749208e-14 8.609739e-31
3396.26 5.860518e-14 8.661867e-31
3398.64 5.815555e-14 8.495970e-31
3401.02 5.912971e-14 8.464409e-31
3403.40 5.874204e-14 8.254567e-31
3405.78 6.021363e-14 8.214368e-31
3408.16 6.114244e-14 8.113975e-31
3410.54 6.146675e-14 8.001419e-31
3412.92 6.262314e-14 7.949021e-31
3415.30 6.186171e-14 7.766954e-31
3417.68 6.224275e-14 7.720661e-31
3420.06 6.340271e-14 7.691784e-31
3422.44 6.349489e-14 7.612876e-31
3424.82 6.419721e-14 7.566948e-31
3427.20 6.400636e-14 7.490889e-31
3429.58 6.504515e-14 7.527583e-31
3431.96 6.538330e-14 7.509180e-31
3434.34 6.504603e-14 7.449527e-31
3436.72 6.464484e-14 7.355016e-31
3439.10 6.400337e-14 7.236396e-31
3441.48 6.423069e-14 7.153387e-31
3443.86 6.510881e-14 7.178054e-31
3446.24 6.653008e-14 7.213207e-31
3448.62 6.646036e-14 7.078776e-31
3451.00 6.646296e-14 6.980392e-31
3453.38 6.825572e-14 7.013364e-31
3455.76 6.706955e-14 6.816174e-31
3458.14 6.797332e-14 6.776915e-31
3460.52 6.837309e-14 6.703597e-31
3462.90 6.819029e-14 6.643008e-31
3465.28 6.826172e-14 6.603267e-31
3467.66 6.795554e-14 6.521737e-31
3470.04 6.963435e-14 6.573441e-31
3472.42 6.791908e-14 6.352414e-31
3474.80 6.849827e-14 6.325564e-31
3477.18 6.917388e-14 6.341617e-31
3479.56 6.858163e-14 6.262839e-31
3481.94 6.794545e-14 6.186462e-31
3484.32 6.956797e-14 6.258839e-31
3486.70 6.942208e-14 6.180144e-31
3489.08 7.034260e-14 6.182838e-31
3491.46 7.143158e-14 6.197313e-31
3493.84 7.335531e-14 6.260900e-31
3496.22 7.544096e-14 6.341376e-31
3498.60 7.630690e-14 6.350478e-31
3500.98 7.895431e-14 6.468249e-31
3503.36 8.122161e-14 6.538493e-31
3505.74 8.252304e-14 6.551851e-31
3508.12 8.344842e-14 6.543934e-31
3510.50 8.632670e-14 6.644706e-31
3512.88 8.684342e-14 6.606585e-31
3515.26 8.881986e-14 6.679610e-31
3517.64 9.086436e-14 6.786340e-31
3520.02 9.338624e-14 6.920356e-31
3522.40 9.398740e-14 6.927714e-31
3524.78 9.480237e-14 6.947615e-31
3527.16 9.472915e-14 6.921001e-31
3529.54 9.451080e-14 6.906034e-31
3531.92 9.575384e-14 6.988892e-31
3534.30 9.454567e-14 6.875563e-31
3536.68 9.480056e-14 6.848847e-31
3539.06 9.505139e-14 6.849402e-31
3541.44 9.647338e-14 6.866334e-31
3543.82 9.878517e-14 6.908834e-31
3546.20 9.965022e-14 6.893398e-31
3548.58 9.990983e-14 6.823580e-31
3550.96 1.006869e-13 6.793048e-31
3553.34 1.022011e-13 6.774889e-31
3555.72 1.042712e-13 6.801631e-31
3558.10 1.045769e-13 6.747593e-31
3560.48 1.042898e-13 6.678866e-31
3562.86 1.042775e-13 6.610299e-31
3565.24 1.033681e-13 6.492053e-31
3567.62 1.040561e-13 6.466317e-31
3570.00 1.058484e-13 6.530990e-31
3572.38 1.062562e-13 6.544560e-31
3574.76 1.068792e-13 6.578467e-31
3577.14 1.069797e-13 6.585901e-31
3579.52 1.088615e-13 6.678713e-31
3581.90 1.090673e-13 6.693338e-31
3584.28 1.090707e-13 6.687061e-31
3586.66 1.083732e-13 6.632720e-31
3589.04 1.079959e-13 6.624087e-31
3591.42 1.087304e-13 6.685435e-31
3593.80 1.094252e-13 6.695268e-31
3596.18 1.097338e-13 6.688043e-31
3598.56 1.083732e-13 6.598388e-31
3600.94 1.063009e-13 6.428013e-31
3603.32 1.051942e-13 6.287132e-31
3605.70 1.049362e-13 6.207655e-31
3608.08 1.035133e-13 6.060039e-31
3610.46 1.019164e-13 5.973871e-31
3612.84 1.015956e-13 5.924638e-31
3615.22 1.031597e-13 5.929947e-31
3617.60 1.023751e-13 5.823038e-31
3619.98 1.026279e-13 5.776071e-31
3622.36 1.037984e-13 5.784710e-31
3624.74 1.043526e-13 5.785625e-31
3627.12 1.047491e-13 5.752209e-31
3629.50 1.062042e-13 5.756783e-31
3631.88 1.072674e-13 5.739035e-31
3634.26 1.085485e-13 5.759660e-31
3636.64 1.106016e-13 5.820068e-31
3639.02 1.128739e-13 5.885205e-31
3641.40 1.163108e-13 5.995907e-31
3643.78 1.185183e-13 6.043729e-31
3646.16 1.224522e-13 6.168048e-31
3648.54 1.278739e-13 6.377552e-31
3650.92 1.326716e-13 6.572792e-31
3653.30 1.372270e-13 6.758803e-31
3655.68 1.416225e-13 6.929675e-31
3658.06 1.468551e-13 7.129580e-31
3660.44 1.525526e-13 7.340424e-31
3662.82 1.586211e-13 7.559039e-31
3665.20 1.639414e-13 7.729653e-31
3667.58 1.697005e-13 7.915215e-31
3669.96 1.746150e-13 8.075340e-31
3672.34 1.805074e-13 8.265644e-31
3674.72 1.870850e-13 8.458574e-31
3677.10 1.931623e-13 8.621037e-31
3679.48 1.994970e-13 8.790497e-31
3681.86 2.046796e-13 8.906969e-31
3684.24 2.086668e-13 8.984184e-31
3686.62 2.109425e-13 8.985492e-31
3689.00 2.122018e-13 8.968173e-31
3691.38 2.122443e-13 8.907545e-31
3693.76 2.111915e-13 8.800057e-31
3696.14 2.082712e-13 8.623058e-31
3698.52 2.057736e-13 8.456221e-31
3700.90 1.995980e-13 8.156162e-31
3703.28 1.948396e-13 7.885645e-31
3705.66 1.901317e-13 7.638240e-31
3708.04 1.853100e-13 7.417991e-31
3710.42 1.811799e-13 7.232652e-31
3712.80 1.776213e-13 7.084055e-31
3715.18 1.749108e-13 6.959727e-31
3717.56 1.727510e-13 6.815961e-31
3719.94 1.701159e-13 6.674916e-31
3722.32 1.673847e-13 6.546759e-31
3724.70 1.656147e-13 6.463849e-31
3727.08 1.630088e-13 6.357698e-31
3729.46 1.613956e-13 6.293979e-31
3731.84 1.600034e-13 6.217656e-31
3734.22 1.601122e-13 6.172630e-31
3736.60 1.604809e-13 6.163679e-31
3738.98 1.604678e-13 6.167652e-31
3741.36 1.599044e-13 6.141083e-31
3743.74 1.615207e-13 6.167061e-31
3746.12 1.629086e-13 6.199171e-31
3748.50 1.635743e-13 6.202393e-31
3750.88 1.626816e-13 6.146734e-31
3753.26 1.621758e-13 6.128257e-31
3755.64 1.593243e-13 6.027657e-31
3758.02 1.546878e-13 5.836762e-31
3760.40 1.516829e-13 5.709943e-31
3762.78 1.488835e-13 5.607610e-31
3765.16 1.452515e-13 5.455087e-31
3767.54 1.417261e-13 5.315876e-31
3769.92 1.382617e-13 5.178308e-31
3772.30 1.338047e-13 5.021125e-31
3774.68 1.296818e-13 4.859158e-31
3777.06 1.278423e-13 4.785917e-31
3779.44 1.251181e-13 4.670813e-31
3781.82 1.232052e-13 4.580867e-31
3784.20 1.219105e-13 4.518476e-31
3786.58 1.202538e-13 4.427401e-31
3788.96 1.187228e-13 4.331375e-31
3791.34 1.162824e-13 4.225736e-31
3793.72 1.143358e-13 4.143265e-31
3796.10 1.126447e-13 4.067171e-31
3798.48 1.109349e-13 3.991576e-31
3800.86 1.096317e-13 3.944259e-31
3803.24 1.092168e-13 3.920548e-31
3805.62 1.087376e-13 3.884880e-31
3808.00 1.084018e-13 3.849953e-31
3810.38 1.084047e-13 3.832438e-31
3812.76 1.101339e-13 3.853013e-31
3815.14 1.114593e-13 3.852929e-31
3817.52 1.124711e-13 3.860260e-31
3819.90 1.140594e-13 3.881269e-31
3822.28 1.159473e-13 3.907612e-31
3824.66 1.183210e-13 3.949634e-31
3827.04 1.205477e-13 3.979182e-31
3829.42 1.228927e-13 4.020688e-31
3831.80 1.260001e-13 4.084742e-31
3834.18 1.280446e-13 4.122326e-31
3836.56 1.312021e-13 4.180669e-31
3838.94 1.355729e-13 4.281083e-31
3841.32 1.394853e-13 4.384475e-31
3843.70 1.433907e-13 4.490827e-31
3846.08 1.469078e-13 4.572646e-31
3848.46 1.514240e-13 4.665630e-31
3850.84 1.551364e-13 4.733944e-31
3853.22 1.593688e-13 4.828817e-31
3855.60 1.627984e-13 4.897256e-31
3857.98 1.675906e-13 5.002870e-31
3860.36 1.727602e-13 5.115681e-31
3862.74 1.778208e-13 5.241405e-31
3865.12 1.820059e-13 5.345970e-31
3867.50 1.858920e-13 5.439800e-31
