# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.034                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-08-30T05:56:16            / 
# MJD      = 55803.2                        / 
# TXPL     = 6.5                            / days relative to date of explosion
# TMAX     = -11.3                          / phase, days relative to B-band maximum
# AIRMASS  = 1.82                           / 
# SEEING   = 0.98                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 1.082812e-13 1.385672e-30
3301.06 1.057013e-13 1.322140e-30
3303.44 1.040665e-13 1.279408e-30
3305.82 1.038864e-13 1.259623e-30
3308.20 1.031216e-13 1.236184e-30
3310.58 1.049581e-13 1.222626e-30
3312.96 1.024833e-13 1.155367e-30
3315.34 1.025678e-13 1.104947e-30
3317.72 1.035667e-13 1.064172e-30
3320.10 1.023185e-13 1.012810e-30
3322.48 1.016316e-13 9.726183e-31
3324.86 1.035422e-13 9.619857e-31
3327.24 1.046477e-13 9.535993e-31
3329.62 1.076101e-13 9.647668e-31
3332.00 1.084292e-13 9.628266e-31
3334.38 1.074702e-13 9.465270e-31
3336.76 1.068618e-13 9.305334e-31
3339.14 1.091610e-13 9.342251e-31
3341.52 1.093010e-13 9.215305e-31
3343.90 1.091294e-13 9.001189e-31
3346.28 1.090759e-13 8.806211e-31
3348.66 1.078382e-13 8.530129e-31
3351.04 1.069874e-13 8.332378e-31
3353.42 1.058663e-13 8.121046e-31
3355.80 1.047570e-13 7.978572e-31
3358.18 1.056583e-13 7.971774e-31
3360.56 1.052741e-13 7.895642e-31
3362.94 1.050247e-13 7.823841e-31
3365.32 1.068962e-13 7.888168e-31
3367.70 1.072155e-13 7.860574e-31
3370.08 1.074022e-13 7.782987e-31
3372.46 1.076846e-13 7.690928e-31
3374.84 1.099809e-13 7.707206e-31
3377.22 1.105073e-13 7.576656e-31
3379.60 1.123431e-13 7.567336e-31
3381.98 1.130912e-13 7.472178e-31
3384.36 1.141216e-13 7.397737e-31
3386.74 1.144953e-13 7.306223e-31
3389.12 1.163908e-13 7.338489e-31
3391.50 1.180362e-13 7.383839e-31
3393.88 1.195952e-13 7.423201e-31
3396.26 1.193798e-13 7.348892e-31
3398.64 1.188402e-13 7.261572e-31
3401.02 1.198562e-13 7.239934e-31
3403.40 1.202837e-13 7.170556e-31
3405.78 1.219753e-13 7.171156e-31
3408.16 1.233370e-13 7.133039e-31
3410.54 1.234148e-13 7.035904e-31
3412.92 1.233634e-13 6.948000e-31
3415.30 1.243375e-13 6.933890e-31
3417.68 1.261848e-13 6.956764e-31
3420.06 1.279286e-13 6.991029e-31
3422.44 1.284626e-13 6.961944e-31
3424.82 1.307681e-13 7.035128e-31
3427.20 1.323668e-13 7.084592e-31
3429.58 1.354486e-13 7.193732e-31
3431.96 1.391946e-13 7.351614e-31
3434.34 1.396753e-13 7.371361e-31
3436.72 1.433855e-13 7.542806e-31
3439.10 1.450690e-13 7.617014e-31
3441.48 1.445900e-13 7.563309e-31
3443.86 1.444228e-13 7.472456e-31
3446.24 1.455309e-13 7.435971e-31
3448.62 1.479839e-13 7.447303e-31
3451.00 1.481793e-13 7.366900e-31
3453.38 1.472113e-13 7.252377e-31
3455.76 1.490707e-13 7.275795e-31
3458.14 1.514720e-13 7.330417e-31
3460.52 1.523639e-13 7.310934e-31
3462.90 1.543383e-13 7.341986e-31
3465.28 1.558104e-13 7.349365e-31
3467.66 1.580101e-13 7.401507e-31
3470.04 1.598923e-13 7.443314e-31
3472.42 1.617679e-13 7.489446e-31
3474.80 1.637451e-13 7.538692e-31
3477.18 1.659055e-13 7.587876e-31
3479.56 1.682111e-13 7.655781e-31
3481.94 1.708017e-13 7.758461e-31
3484.32 1.730584e-13 7.815967e-31
3486.70 1.744110e-13 7.834752e-31
3489.08 1.761915e-13 7.847891e-31
3491.46 1.785424e-13 7.925819e-31
3493.84 1.815515e-13 7.999226e-31
3496.22 1.841695e-13 8.055043e-31
3498.60 1.844084e-13 8.009096e-31
3500.98 1.862809e-13 8.027518e-31
3503.36 1.881281e-13 8.045636e-31
3505.74 1.897863e-13 8.059182e-31
3508.12 1.921296e-13 8.099214e-31
3510.50 1.927432e-13 8.084809e-31
3512.88 1.919734e-13 8.015772e-31
3515.26 1.908451e-13 7.919284e-31
3517.64 1.918069e-13 7.931272e-31
3520.02 1.937852e-13 8.000903e-31
3522.40 1.936331e-13 7.998293e-31
3524.78 1.940768e-13 8.015136e-31
3527.16 1.939118e-13 8.006811e-31
3529.54 1.925683e-13 7.940954e-31
3531.92 1.934312e-13 7.962706e-31
3534.30 1.938139e-13 7.960703e-31
3536.68 1.935471e-13 7.933526e-31
