# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 700                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.057                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-10-04T05:04:44            / 
# MJD      = 55838.2                        / 
# TXPL     = 41.5                           / days relative to date of explosion
# TMAX     = 23.7                           / phase, days relative to B-band maximum
# AIRMASS  = 2.79                           / 
# SEEING   = 1.68                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 1.707077e-14 2.921968e-28
3301.06 -3.793184e-15 2.618606e-28
3303.44 3.626436e-15 2.532826e-28
3305.82 9.822762e-15 2.453999e-28
3308.20 4.001987e-15 2.344829e-28
3310.58 8.400421e-15 2.228695e-28
3312.96 1.883773e-14 2.047602e-28
3315.34 3.139586e-14 1.862721e-28
3317.72 2.711493e-14 1.609948e-28
3320.10 2.708514e-14 1.434961e-28
3322.48 1.412275e-14 1.253100e-28
3324.86 1.605990e-14 1.183416e-28
3327.24 1.894885e-14 1.127185e-28
3329.62 1.643452e-14 1.069298e-28
3332.00 1.355260e-14 9.840365e-29
3334.38 1.596841e-14 9.416022e-29
3336.76 1.475161e-14 9.004061e-29
3339.14 1.150334e-14 8.551223e-29
3341.52 1.142461e-14 7.985128e-29
3343.90 1.789611e-14 7.732283e-29
3346.28 1.544272e-14 7.158655e-29
3348.66 6.077291e-15 6.045479e-29
3351.04 1.120470e-14 5.733357e-29
3353.42 1.130828e-14 5.563150e-29
3355.80 1.132457e-14 5.375673e-29
3358.18 1.653754e-14 5.034818e-29
3360.56 1.571437e-14 4.750353e-29
3362.94 1.875919e-14 4.885051e-29
3365.32 1.769142e-14 4.755171e-29
3367.70 1.083659e-14 4.651959e-29
3370.08 1.468342e-14 4.495695e-29
3372.46 1.179459e-14 4.137603e-29
3374.84 1.306093e-14 4.084964e-29
3377.22 1.090823e-14 3.766714e-29
3379.60 1.620764e-14 3.633130e-29
3381.98 1.429853e-14 3.352008e-29
3384.36 2.046449e-14 3.250288e-29
3386.74 2.451643e-14 3.231143e-29
3389.12 1.795571e-14 3.094215e-29
3391.50 1.625415e-14 2.958362e-29
3393.88 1.306521e-14 2.662146e-29
3396.26 1.878386e-14 2.731890e-29
3398.64 1.678937e-14 2.729176e-29
3401.02 1.061400e-14 2.455621e-29
3403.40 1.852603e-14 2.379390e-29
3405.78 1.877272e-14 2.302341e-29
3408.16 2.006030e-14 2.254821e-29
3410.54 2.189329e-14 2.216674e-29
3412.92 2.348322e-14 2.081055e-29
3415.30 3.027005e-14 2.114174e-29
3417.68 1.953417e-14 1.856376e-29
3420.06 2.405388e-14 1.898282e-29
3422.44 2.344698e-14 1.769478e-29
3424.82 2.562741e-14 1.725913e-29
3427.20 2.525476e-14 1.679559e-29
3429.58 2.710184e-14 1.653289e-29
3431.96 2.693710e-14 1.638976e-29
3434.34 2.927975e-14 1.645932e-29
3436.72 2.921162e-14 1.577211e-29
3439.10 2.838985e-14 1.518780e-29
3441.48 2.576402e-14 1.459777e-29
3443.86 2.431030e-14 1.400158e-29
3446.24 2.830751e-14 1.400479e-29
3448.62 2.253894e-14 1.277648e-29
3451.00 2.209784e-14 1.261828e-29
3453.38 2.367304e-14 1.214233e-29
3455.76 2.389225e-14 1.162176e-29
3458.14 2.777205e-14 1.182464e-29
3460.52 2.811468e-14 1.145353e-29
3462.90 2.243930e-14 1.060598e-29
3465.28 2.795445e-14 1.109010e-29
3467.66 2.582656e-14 1.061561e-29
3470.04 2.477533e-14 1.021153e-29
3472.42 2.458987e-14 9.639899e-30
3474.80 2.710500e-14 9.731553e-30
3477.18 2.549055e-14 9.293192e-30
3479.56 2.739743e-14 9.424925e-30
3481.94 2.524230e-14 9.040840e-30
3484.32 2.801401e-14 8.977778e-30
3486.70 3.020117e-14 8.836309e-30
3489.08 2.944159e-14 8.693629e-30
3491.46 2.763003e-14 8.240600e-30
3493.84 3.230192e-14 8.402042e-30
3496.22 3.030421e-14 8.271546e-30
3498.60 2.924742e-14 7.980380e-30
3500.98 3.379462e-14 8.166843e-30
3503.36 3.017034e-14 7.503456e-30
3505.74 3.108242e-14 7.647820e-30
3508.12 3.228265e-14 7.403148e-30
3510.50 3.412760e-14 7.475225e-30
3512.88 3.725441e-14 7.444471e-30
3515.26 3.935810e-14 7.421598e-30
3517.64 4.235746e-14 7.418681e-30
3520.02 3.930809e-14 6.967927e-30
3522.40 3.870079e-14 6.749051e-30
3524.78 3.817053e-14 6.566819e-30
3527.16 3.839895e-14 6.470815e-30
3529.54 4.393584e-14 6.795295e-30
3531.92 3.882463e-14 6.382361e-30
3534.30 4.283825e-14 6.647488e-30
3536.68 4.151417e-14 6.475575e-30
3539.06 4.371476e-14 6.552034e-30
3541.44 4.542746e-14 6.591651e-30
3543.82 4.364742e-14 6.437428e-30
3546.20 4.037380e-14 6.170351e-30
3548.58 3.910891e-14 6.014775e-30
3550.96 4.221302e-14 6.070816e-30
3553.34 4.299435e-14 6.024277e-30
3555.72 4.031144e-14 5.704416e-30
3558.10 4.244651e-14 5.597057e-30
3560.48 4.519508e-14 5.619812e-30
3562.86 4.610505e-14 5.511698e-30
3565.24 4.558230e-14 5.404491e-30
3567.62 4.943156e-14 5.392398e-30
3570.00 4.579042e-14 5.110535e-30
3572.38 5.098554e-14 5.223172e-30
3574.76 4.533997e-14 4.858369e-30
3577.14 4.575553e-14 4.794640e-30
3579.52 4.815815e-14 4.903493e-30
3581.90 4.937993e-14 4.858895e-30
3584.28 5.152391e-14 4.901601e-30
3586.66 4.868553e-14 4.725545e-30
3589.04 4.668561e-14 4.599228e-30
3591.42 4.532498e-14 4.505322e-30
3593.80 4.966088e-14 4.676767e-30
3596.18 5.090035e-14 4.717799e-30
3598.56 4.815026e-14 4.561552e-30
3600.94 4.251259e-14 4.240664e-30
3603.32 4.452891e-14 4.324342e-30
3605.70 4.586377e-14 4.209774e-30
3608.08 4.370209e-14 3.991888e-30
3610.46 4.384854e-14 3.964009e-30
3612.84 4.470341e-14 3.976542e-30
3615.22 4.386249e-14 3.912835e-30
3617.60 4.413522e-14 3.845154e-30
3619.98 4.218443e-14 3.658063e-30
3622.36 4.310076e-14 3.655696e-30
3624.74 4.264081e-14 3.590238e-30
3627.12 4.568469e-14 3.598644e-30
3629.50 4.485535e-14 3.497790e-30
3631.88 4.635282e-14 3.473668e-30
3634.26 4.953933e-14 3.522980e-30
3636.64 4.704479e-14 3.420385e-30
3639.02 4.722379e-14 3.362165e-30
3641.40 4.776790e-14 3.293003e-30
3643.78 5.373098e-14 3.467059e-30
3646.16 5.255366e-14 3.353443e-30
3648.54 5.448388e-14 3.346139e-30
3650.92 5.558467e-14 3.356419e-30
3653.30 5.634680e-14 3.355330e-30
3655.68 6.043123e-14 3.417179e-30
3658.06 6.151002e-14 3.434680e-30
3660.44 6.189061e-14 3.428970e-30
3662.82 6.528278e-14 3.459815e-30
3665.20 6.758999e-14 3.476292e-30
3667.58 7.163222e-14 3.591178e-30
3669.96 7.353623e-14 3.588299e-30
3672.34 7.686974e-14 3.626371e-30
3674.72 7.676732e-14 3.599020e-30
3677.10 7.880233e-14 3.605412e-30
3679.48 7.782035e-14 3.520038e-30
3681.86 7.869818e-14 3.471520e-30
3684.24 8.202680e-14 3.510455e-30
3686.62 8.628301e-14 3.555801e-30
3689.00 8.541281e-14 3.514030e-30
3691.38 8.559366e-14 3.482765e-30
3693.76 8.379972e-14 3.389084e-30
3696.14 8.355599e-14 3.324451e-30
3698.52 8.492680e-14 3.308447e-30
3700.90 8.589178e-14 3.275048e-30
3703.28 8.439179e-14 3.183663e-30
3705.66 8.236950e-14 3.063283e-30
3708.04 8.111193e-14 2.975187e-30
3710.42 8.034074e-14 2.924861e-30
3712.80 8.035063e-14 2.926736e-30
3715.18 7.997152e-14 2.895756e-30
3717.56 7.513559e-14 2.715273e-30
3719.94 7.666311e-14 2.690968e-30
3722.32 7.569101e-14 2.632015e-30
3724.70 7.305615e-14 2.563863e-30
3727.08 7.378045e-14 2.568475e-30
3729.46 7.317982e-14 2.530476e-30
3731.84 7.096517e-14 2.427677e-30
3734.22 6.964006e-14 2.353199e-30
3736.60 7.056916e-14 2.356185e-30
3738.98 7.134985e-14 2.355029e-30
3741.36 6.989388e-14 2.325511e-30
3743.74 7.310572e-14 2.368321e-30
3746.12 7.211197e-14 2.308420e-30
3748.50 7.067099e-14 2.272795e-30
3750.88 7.004128e-14 2.251879e-30
3753.26 6.734627e-14 2.201325e-30
3755.64 6.549271e-14 2.158772e-30
3758.02 6.611417e-14 2.137829e-30
3760.40 6.555068e-14 2.123849e-30
3762.78 6.264115e-14 2.042374e-30
3765.16 6.028360e-14 1.973667e-30
3767.54 5.783409e-14 1.913868e-30
3769.92 5.837229e-14 1.924958e-30
3772.30 5.667608e-14 1.884093e-30
3774.68 5.326504e-14 1.806290e-30
3777.06 5.063107e-14 1.753557e-30
3779.44 4.981312e-14 1.730573e-30
3781.82 4.886173e-14 1.688401e-30
3784.20 4.768890e-14 1.651852e-30
3786.58 4.858713e-14 1.638202e-30
3788.96 4.629416e-14 1.564675e-30
3791.34 4.404755e-14 1.506356e-30
3793.72 4.329707e-14 1.466984e-30
3796.10 4.226615e-14 1.422371e-30
3798.48 4.042793e-14 1.366575e-30
3800.86 4.038249e-14 1.363328e-30
3803.24 4.108867e-14 1.386263e-30
3805.62 4.183714e-14 1.382848e-30
3808.00 4.041875e-14 1.345644e-30
3810.38 3.977076e-14 1.322795e-30
3812.76 3.970712e-14 1.294779e-30
3815.14 4.015828e-14 1.274559e-30
3817.52 4.152575e-14 1.279743e-30
3819.90 4.256134e-14 1.286943e-30
3822.28 4.311415e-14 1.277050e-30
3824.66 4.323900e-14 1.268827e-30
3827.04 4.512454e-14 1.281069e-30
3829.42 4.591884e-14 1.272982e-30
3831.80 4.636876e-14 1.265539e-30
3834.18 4.971431e-14 1.301437e-30
3836.56 4.931732e-14 1.269317e-30
3838.94 5.067830e-14 1.279859e-30
3841.32 5.300688e-14 1.326702e-30
3843.70 5.536148e-14 1.361255e-30
3846.08 5.689014e-14 1.374883e-30
3848.46 5.988578e-14 1.397631e-30
3850.84 6.136994e-14 1.398563e-30
3853.22 6.507403e-14 1.439796e-30
3855.60 6.770111e-14 1.463795e-30
3857.98 6.881009e-14 1.463719e-30
3860.36 6.956543e-14 1.465451e-30
3862.74 7.249049e-14 1.497808e-30
3865.12 7.449359e-14 1.517281e-30
3867.50 7.618887e-14 1.527385e-30
3869.88 7.915515e-14 1.546910e-30
3872.26 8.149320e-14 1.567458e-30
3874.64 8.437749e-14 1.599078e-30
3877.02 8.301744e-14 1.568027e-30
3879.40 8.455619e-14 1.592646e-30
3881.78 8.692706e-14 1.617919e-30
3884.16 8.956521e-14 1.633221e-30
3886.54 9.063752e-14 1.635047e-30
3888.92 9.011506e-14 1.623990e-30
3891.30 9.081882e-14 1.635609e-30
3893.68 9.414609e-14 1.671851e-30
3896.06 9.623885e-14 1.691361e-30
3898.44 9.609527e-14 1.687586e-30
3900.82 9.821309e-14 1.709355e-30
3903.20 9.835828e-14 1.708539e-30
3905.58 9.993806e-14 1.724382e-30
3907.96 1.007437e-13 1.743037e-30
3910.34 1.030209e-13 1.793049e-30
3912.72 1.052689e-13 1.845925e-30
3915.10 1.045578e-13 1.833075e-30
3917.48 1.057479e-13 1.799531e-30
3919.86 1.068730e-13 1.780034e-30
3922.24 1.070658e-13 1.768371e-30
3924.62 1.085852e-13 1.779979e-30
3927.00 1.096199e-13 1.773575e-30
3929.38 1.086965e-13 1.749218e-30
3931.76 1.067927e-13 1.707143e-30
3934.14 1.081242e-13 1.718953e-30
3936.52 1.097351e-13 1.737025e-30
3938.90 1.140393e-13 1.781219e-30
3941.28 1.161459e-13 1.804413e-30
3943.66 1.187832e-13 1.834088e-30
3946.04 1.209682e-13 1.847613e-30
3948.42 1.226054e-13 1.860876e-30
3950.80 1.240907e-13 1.864172e-30
3953.18 1.253796e-13 1.867056e-30
3955.56 1.274623e-13 1.879704e-30
3957.94 1.272378e-13 1.851102e-30
3960.32 1.274879e-13 1.833970e-30
3962.70 1.287734e-13 1.822113e-30
3965.08 1.288853e-13 1.808044e-30
3967.46 1.279315e-13 1.778119e-30
3969.84 1.296748e-13 1.785541e-30
3972.22 1.300618e-13 1.791668e-30
3974.60 1.308619e-13 1.807196e-30
3976.98 1.298239e-13 1.811289e-30
3979.36 1.286279e-13 1.799754e-30
3981.74 1.277248e-13 1.792090e-30
3984.12 1.263173e-13 1.773623e-30
3986.50 1.259401e-13 1.769874e-30
3988.88 1.253327e-13 1.762994e-30
3991.26 1.222333e-13 1.740618e-30
3993.64 1.205397e-13 1.712165e-30
3996.02 1.174809e-13 1.667112e-30
3998.40 1.153002e-13 1.635786e-30
4000.78 1.138398e-13 1.614969e-30
4003.16 1.120236e-13 1.592606e-30
4005.54 1.089324e-13 1.547057e-30
4007.92 1.085739e-13 1.536085e-30
4010.30 1.070729e-13 1.514717e-30
4012.68 1.052226e-13 1.489074e-30
4015.06 1.020273e-13 1.442872e-30
4017.44 1.007216e-13 1.418601e-30
4019.82 9.855819e-14 1.393831e-30
4022.20 9.572636e-14 1.357625e-30
4024.58 9.680954e-14 1.359370e-30
4026.96 9.623040e-14 1.350218e-30
4029.34 9.274542e-14 1.309137e-30
4031.72 9.127004e-14 1.289323e-30
4034.10 9.012474e-14 1.288091e-30
4036.48 8.992656e-14 1.300199e-30
4038.86 9.072683e-14 1.323742e-30
