# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 600                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.03                           / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-08-28T05:56:36            / 
# MJD      = 55801.2                        / 
# TXPL     = 4.5                            / days relative to date of explosion
# TMAX     = -13.3                          / phase, days relative to B-band maximum
# AIRMASS  = 1.76                           / 
# SEEING   = 1.29                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 2.363228e-14 3.878366e-31
3301.06 2.266822e-14 3.637988e-31
3303.44 2.257682e-14 3.569789e-31
3305.82 2.341660e-14 3.605917e-31
3308.20 2.343382e-14 3.535834e-31
3310.58 2.235985e-14 3.330293e-31
3312.96 2.327855e-14 3.301113e-31
3315.34 2.457481e-14 3.277593e-31
3317.72 2.299665e-14 3.038014e-31
3320.10 2.322889e-14 2.934636e-31
3322.48 2.450149e-14 2.933238e-31
3324.86 2.498517e-14 2.900673e-31
3327.24 2.543270e-14 2.893358e-31
3329.62 2.527706e-14 2.846837e-31
3332.00 2.589783e-14 2.894529e-31
3334.38 2.575170e-14 2.875773e-31
3336.76 2.533275e-14 2.841794e-31
3339.14 2.575920e-14 2.854302e-31
3341.52 2.571211e-14 2.811413e-31
3343.90 2.555268e-14 2.755589e-31
3346.28 2.544955e-14 2.681791e-31
3348.66 2.561247e-14 2.627506e-31
3351.04 2.506211e-14 2.553726e-31
3353.42 2.538508e-14 2.542125e-31
3355.80 2.537772e-14 2.514762e-31
3358.18 2.568990e-14 2.514249e-31
3360.56 2.631540e-14 2.511514e-31
3362.94 2.605358e-14 2.474024e-31
3365.32 2.701496e-14 2.509783e-31
3367.70 2.698350e-14 2.494688e-31
3370.08 2.684728e-14 2.456343e-31
3372.46 2.717808e-14 2.443730e-31
3374.84 2.714139e-14 2.389921e-31
3377.22 2.783089e-14 2.373374e-31
3379.60 2.798460e-14 2.348379e-31
3381.98 2.864451e-14 2.328604e-31
3384.36 2.839186e-14 2.287857e-31
3386.74 2.821197e-14 2.234204e-31
3389.12 2.900223e-14 2.257201e-31
3391.50 2.916845e-14 2.242270e-31
3393.88 2.978433e-14 2.279170e-31
3396.26 2.914926e-14 2.219536e-31
3398.64 2.986369e-14 2.227836e-31
3401.02 2.973433e-14 2.200773e-31
3403.40 2.999166e-14 2.190653e-31
3405.78 3.096606e-14 2.193429e-31
3408.16 3.080117e-14 2.150060e-31
3410.54 3.141667e-14 2.145749e-31
3412.92 3.211281e-14 2.158725e-31
3415.30 3.198334e-14 2.127030e-31
3417.68 3.297797e-14 2.143027e-31
3420.06 3.346843e-14 2.149736e-31
3422.44 3.395303e-14 2.160353e-31
3424.82 3.443275e-14 2.163597e-31
3427.20 3.588015e-14 2.212140e-31
3429.58 3.645427e-14 2.220219e-31
3431.96 3.614775e-14 2.207848e-31
3434.34 3.828635e-14 2.278054e-31
3436.72 3.923660e-14 2.316452e-31
3439.10 3.922872e-14 2.327635e-31
3441.48 3.896231e-14 2.299957e-31
3443.86 4.023056e-14 2.320026e-31
3446.24 4.011623e-14 2.288543e-31
3448.62 4.029048e-14 2.266007e-31
3451.00 4.112386e-14 2.263266e-31
3453.38 4.223862e-14 2.286050e-31
3455.76 4.232756e-14 2.274521e-31
3458.14 4.372871e-14 2.310740e-31
3460.52 4.493344e-14 2.339299e-31
3462.90 4.545755e-14 2.339499e-31
3465.28 4.603656e-14 2.352459e-31
3467.66 4.729445e-14 2.392586e-31
3470.04 4.786137e-14 2.405758e-31
3472.42 4.900186e-14 2.437809e-31
3474.80 4.971606e-14 2.452159e-31
3477.18 5.048589e-14 2.463329e-31
3479.56 5.161418e-14 2.503747e-31
3481.94 5.211940e-14 2.513868e-31
3484.32 5.357862e-14 2.547100e-31
3486.70 5.444926e-14 2.565572e-31
3489.08 5.480732e-14 2.565561e-31
3491.46 5.512893e-14 2.561118e-31
3493.84 5.592743e-14 2.563540e-31
3496.22 5.721915e-14 2.587321e-31
3498.60 5.752015e-14 2.587384e-31
3500.98 5.838782e-14 2.606770e-31
3503.36 5.942297e-14 2.628595e-31
3505.74 6.051149e-14 2.648635e-31
3508.12 6.082762e-14 2.646990e-31
3510.50 6.049675e-14 2.626447e-31
3512.88 6.039760e-14 2.618262e-31
3515.26 6.030433e-14 2.607052e-31
3517.64 5.950944e-14 2.580683e-31
3520.02 5.992582e-14 2.596432e-31
3522.40 5.924618e-14 2.570836e-31
3524.78 5.955212e-14 2.576422e-31
3527.16 5.933121e-14 2.560657e-31
3529.54 5.869718e-14 2.525399e-31
3531.92 5.846265e-14 2.509790e-31
3534.30 5.909618e-14 2.516797e-31
3536.68 5.911712e-14 2.502080e-31
3539.06 5.926186e-14 2.488723e-31
3541.44 5.817041e-14 2.436449e-31
3543.82 5.728714e-14 2.390776e-31
3546.20 5.765654e-14 2.376477e-31
3548.58 5.728784e-14 2.345203e-31
3550.96 5.618868e-14 2.287907e-31
3553.34 5.536456e-14 2.246236e-31
3555.72 5.535852e-14 2.233675e-31
