# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.054                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-22T05:09:47            / 
# MJD      = 55826.2                        / 
# TXPL     = 29.5                           / days relative to date of explosion
# TMAX     = 11.7                           / phase, days relative to B-band maximum
# AIRMASS  = 2.2                            / 
# SEEING   = 1.21                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 1.099482e-13 4.700608e-30
3301.06 1.087009e-13 4.480701e-30
3303.44 1.072285e-13 4.347571e-30
3305.82 1.089534e-13 4.329180e-30
3308.20 1.100751e-13 4.277686e-30
3310.58 1.070267e-13 4.044321e-30
3312.96 1.063151e-13 3.838745e-30
3315.34 1.084043e-13 3.658964e-30
3317.72 1.078120e-13 3.421502e-30
3320.10 1.033893e-13 3.138458e-30
3322.48 1.037988e-13 3.015385e-30
3324.86 1.050769e-13 2.936351e-30
3327.24 1.029934e-13 2.823387e-30
3329.62 1.043202e-13 2.785687e-30
3332.00 1.037020e-13 2.731747e-30
3334.38 1.023284e-13 2.663635e-30
3336.76 1.020819e-13 2.630197e-30
3339.14 1.016172e-13 2.565239e-30
3341.52 1.044990e-13 2.546601e-30
3343.90 1.045687e-13 2.475369e-30
3346.28 1.018566e-13 2.351812e-30
3348.66 1.005145e-13 2.246252e-30
3351.04 9.908818e-14 2.177964e-30
3353.42 9.957396e-14 2.142418e-30
3355.80 1.001427e-13 2.120241e-30
3358.18 9.782891e-14 2.053779e-30
3360.56 9.946113e-14 2.055770e-30
3362.94 9.954114e-14 2.043300e-30
3365.32 1.008784e-13 2.057194e-30
3367.70 9.867196e-14 2.011041e-30
3370.08 9.765759e-14 1.970468e-30
3372.46 9.733556e-14 1.923176e-30
3374.84 1.004738e-13 1.925335e-30
3377.22 1.006459e-13 1.883577e-30
3379.60 1.027222e-13 1.857362e-30
3381.98 1.050349e-13 1.851364e-30
3384.36 1.059447e-13 1.827341e-30
3386.74 1.085378e-13 1.824014e-30
3389.12 1.111684e-13 1.836700e-30
3391.50 1.153062e-13 1.864917e-30
3393.88 1.154732e-13 1.855764e-30
3396.26 1.192487e-13 1.884436e-30
3398.64 1.179931e-13 1.854818e-30
3401.02 1.179990e-13 1.834174e-30
3403.40 1.194210e-13 1.814214e-30
3405.78 1.209973e-13 1.796589e-30
3408.16 1.212583e-13 1.765346e-30
3410.54 1.218936e-13 1.742828e-30
3412.92 1.231396e-13 1.719991e-30
3415.30 1.260464e-13 1.734675e-30
3417.68 1.253521e-13 1.704053e-30
3420.06 1.255574e-13 1.684287e-30
3422.44 1.259865e-13 1.675051e-30
3424.82 1.262155e-13 1.662304e-30
3427.20 1.260009e-13 1.644318e-30
3429.58 1.280708e-13 1.653840e-30
3431.96 1.273842e-13 1.637663e-30
3434.34 1.258210e-13 1.609771e-30
3436.72 1.298384e-13 1.651552e-30
3439.10 1.287645e-13 1.629759e-30
3441.48 1.293702e-13 1.620258e-30
3443.86 1.315368e-13 1.629329e-30
3446.24 1.305638e-13 1.605995e-30
3448.62 1.328192e-13 1.606604e-30
3451.00 1.317688e-13 1.576203e-30
3453.38 1.351166e-13 1.581560e-30
3455.76 1.356273e-13 1.571949e-30
3458.14 1.361834e-13 1.559540e-30
3460.52 1.354786e-13 1.538827e-30
3462.90 1.348765e-13 1.516191e-30
3465.28 1.359809e-13 1.513705e-30
3467.66 1.378985e-13 1.515684e-30
3470.04 1.381363e-13 1.504687e-30
3472.42 1.388651e-13 1.494286e-30
3474.80 1.382355e-13 1.475998e-30
3477.18 1.371800e-13 1.459852e-30
3479.56 1.413890e-13 1.492765e-30
3481.94 1.435535e-13 1.503714e-30
3484.32 1.437109e-13 1.497134e-30
3486.70 1.450951e-13 1.497713e-30
3489.08 1.450374e-13 1.484709e-30
3491.46 1.486510e-13 1.508082e-30
3493.84 1.526700e-13 1.532543e-30
3496.22 1.554508e-13 1.543923e-30
3498.60 1.591533e-13 1.566580e-30
3500.98 1.648804e-13 1.597947e-30
3503.36 1.698474e-13 1.627702e-30
3505.74 1.724095e-13 1.633532e-30
3508.12 1.781077e-13 1.660769e-30
3510.50 1.821666e-13 1.676381e-30
3512.88 1.861510e-13 1.694872e-30
3515.26 1.911133e-13 1.722740e-30
3517.64 1.943587e-13 1.740097e-30
3520.02 2.001245e-13 1.778168e-30
3522.40 2.038145e-13 1.798685e-30
3524.78 2.036153e-13 1.789178e-30
3527.16 2.054805e-13 1.803135e-30
3529.54 2.048472e-13 1.798096e-30
3531.92 2.071707e-13 1.812577e-30
3534.30 2.097114e-13 1.833296e-30
3536.68 2.124102e-13 1.849108e-30
3539.06 2.158078e-13 1.871193e-30
3541.44 2.190309e-13 1.885244e-30
3543.82 2.209029e-13 1.886378e-30
3546.20 2.254467e-13 1.908900e-30
3548.58 2.275954e-13 1.905145e-30
3550.96 2.316062e-13 1.914970e-30
3553.34 2.338226e-13 1.912081e-30
3555.72 2.344636e-13 1.893502e-30
3558.10 2.352625e-13 1.882122e-30
3560.48 2.349146e-13 1.862657e-30
3562.86 2.353127e-13 1.845109e-30
3565.24 2.349059e-13 1.830416e-30
3567.62 2.367421e-13 1.826861e-30
3570.00 2.393422e-13 1.831700e-30
3572.38 2.427696e-13 1.852701e-30
3574.76 2.436532e-13 1.856475e-30
3577.14 2.493447e-13 1.890563e-30
3579.52 2.528125e-13 1.912704e-30
3581.90 2.539042e-13 1.918460e-30
3584.28 2.547612e-13 1.925254e-30
3586.66 2.555332e-13 1.929973e-30
3589.04 2.564850e-13 1.938209e-30
3591.42 2.561365e-13 1.940772e-30
3593.80 2.555829e-13 1.936499e-30
3596.18 2.512468e-13 1.903740e-30
3598.56 2.468774e-13 1.867641e-30
3600.94 2.430523e-13 1.827351e-30
3603.32 2.414871e-13 1.801549e-30
3605.70 2.383272e-13 1.768549e-30
3608.08 2.348303e-13 1.734400e-30
3610.46 2.316947e-13 1.700155e-30
3612.84 2.303836e-13 1.676970e-30
3615.22 2.305812e-13 1.664969e-30
3617.60 2.302409e-13 1.648438e-30
3619.98 2.290238e-13 1.626143e-30
3622.36 2.287857e-13 1.613625e-30
3624.74 2.311434e-13 1.615665e-30
3627.12 2.330313e-13 1.609916e-30
3629.50 2.320722e-13 1.593830e-30
3631.88 2.339348e-13 1.589045e-30
3634.26 2.374133e-13 1.597138e-30
3636.64 2.427723e-13 1.616770e-30
3639.02 2.455235e-13 1.623849e-30
3641.40 2.494559e-13 1.637262e-30
3643.78 2.558985e-13 1.668003e-30
3646.16 2.630236e-13 1.697110e-30
3648.54 2.713264e-13 1.736135e-30
3650.92 2.801692e-13 1.778990e-30
3653.30 2.888740e-13 1.825501e-30
3655.68 2.990381e-13 1.876710e-30
3658.06 3.096353e-13 1.930609e-30
3660.44 3.192085e-13 1.979949e-30
3662.82 3.330769e-13 2.049835e-30
3665.20 3.450395e-13 2.105045e-30
3667.58 3.583390e-13 2.167329e-30
3669.96 3.700709e-13 2.220899e-30
3672.34 3.789724e-13 2.256566e-30
3674.72 3.904066e-13 2.300015e-30
3677.10 4.005388e-13 2.337973e-30
3679.48 4.120883e-13 2.381993e-30
3681.86 4.215291e-13 2.415958e-30
3684.24 4.256438e-13 2.418207e-30
3686.62 4.285914e-13 2.409243e-30
3689.00 4.274738e-13 2.389810e-30
3691.38 4.239757e-13 2.355752e-30
3693.76 4.182244e-13 2.310227e-30
3696.14 4.073488e-13 2.236511e-30
3698.52 3.969538e-13 2.163752e-30
3700.90 3.842908e-13 2.080756e-30
3703.28 3.718870e-13 1.997491e-30
3705.66 3.614332e-13 1.930390e-30
3708.04 3.532846e-13 1.876314e-30
3710.42 3.473285e-13 1.838208e-30
3712.80 3.403667e-13 1.795566e-30
3715.18 3.345866e-13 1.759007e-30
3717.56 3.286279e-13 1.719167e-30
3719.94 3.218572e-13 1.675617e-30
3722.32 3.153883e-13 1.636329e-30
3724.70 3.107761e-13 1.610762e-30
3727.08 3.064320e-13 1.585986e-30
3729.46 3.012116e-13 1.555893e-30
3731.84 2.977597e-13 1.532601e-30
3734.22 2.979814e-13 1.528673e-30
3736.60 2.975734e-13 1.524855e-30
3738.98 2.972469e-13 1.523448e-30
3741.36 2.967969e-13 1.519695e-30
3743.74 2.992295e-13 1.527736e-30
3746.12 2.981026e-13 1.519874e-30
3748.50 2.972164e-13 1.512931e-30
3750.88 2.961777e-13 1.504365e-30
3753.26 2.934558e-13 1.492054e-30
3755.64 2.882316e-13 1.464790e-30
3758.02 2.843433e-13 1.441462e-30
3760.40 2.800338e-13 1.417092e-30
3762.78 2.769302e-13 1.397096e-30
3765.16 2.718402e-13 1.372868e-30
3767.54 2.674768e-13 1.348014e-30
3769.92 2.607149e-13 1.314026e-30
3772.30 2.546308e-13 1.281369e-30
3774.68 2.486608e-13 1.248589e-30
3777.06 2.446658e-13 1.226812e-30
3779.44 2.413221e-13 1.204302e-30
3781.82 2.398783e-13 1.192040e-30
3784.20 2.384406e-13 1.179692e-30
3786.58 2.355134e-13 1.159325e-30
3788.96 2.310197e-13 1.131376e-30
3791.34 2.267576e-13 1.107059e-30
3793.72 2.248657e-13 1.092418e-30
3796.10 2.228091e-13 1.078772e-30
3798.48 2.198175e-13 1.059456e-30
3800.86 2.169983e-13 1.043247e-30
3803.24 2.151415e-13 1.032322e-30
3805.62 2.159924e-13 1.029608e-30
3808.00 2.164698e-13 1.027566e-30
3810.38 2.172868e-13 1.025421e-30
