# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 900                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.042                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-12-06T14:47:40            / 
# MJD      = 55901.6                        / 
# TXPL     = 104.9                          / days relative to date of explosion
# TMAX     = 87.1                           / phase, days relative to B-band maximum
# AIRMASS  = 2.16                           / 
# SEEING   = 0.93                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 3.341160e-15 6.719232e-32
3301.06 3.171464e-15 6.702299e-32
3303.44 3.165670e-15 6.528489e-32
3305.82 3.351762e-15 6.854760e-32
3308.20 3.263021e-15 6.609341e-32
3310.58 3.165977e-15 6.625422e-32
3312.96 2.763970e-15 6.227926e-32
3315.34 2.887920e-15 5.908179e-32
3317.72 3.405068e-15 6.233250e-32
3320.10 3.454332e-15 5.808027e-32
3322.48 2.845081e-15 5.406234e-32
3324.86 3.338259e-15 5.673191e-32
3327.24 3.219160e-15 5.433000e-32
3329.62 3.440846e-15 5.858089e-32
3332.00 3.088952e-15 5.340759e-32
3334.38 2.908452e-15 5.258353e-32
3336.76 3.340072e-15 5.524910e-32
3339.14 3.311766e-15 5.393135e-32
3341.52 3.244799e-15 5.144248e-32
3343.90 3.713065e-15 5.329828e-32
3346.28 3.110623e-15 4.692746e-32
3348.66 3.126096e-15 4.533692e-32
3351.04 3.392363e-15 4.768229e-32
3353.42 3.108399e-15 4.545106e-32
3355.80 3.159087e-15 4.328148e-32
3358.18 3.361525e-15 4.243061e-32
3360.56 3.098199e-15 4.211215e-32
3362.94 3.242910e-15 4.310377e-32
3365.32 3.129235e-15 4.352232e-32
3367.70 3.022777e-15 4.166073e-32
3370.08 3.255014e-15 4.214186e-32
3372.46 3.594148e-15 4.392342e-32
3374.84 3.126314e-15 4.016088e-32
3377.22 3.181296e-15 3.856232e-32
3379.60 3.254847e-15 3.812004e-32
3381.98 3.490784e-15 3.928809e-32
3384.36 3.335528e-15 3.864325e-32
3386.74 3.261833e-15 3.737458e-32
3389.12 3.679244e-15 3.779179e-32
3391.50 3.912586e-15 3.860526e-32
3393.88 3.999788e-15 3.875493e-32
3396.26 4.112569e-15 3.857496e-32
3398.64 4.164079e-15 3.909461e-32
3401.02 3.903575e-15 3.771964e-32
3403.40 4.166861e-15 3.935402e-32
3405.78 4.400430e-15 3.919179e-32
3408.16 4.654361e-15 4.027005e-32
3410.54 4.807609e-15 4.004411e-32
3412.92 4.946556e-15 3.946468e-32
3415.30 4.886897e-15 3.851323e-32
3417.68 4.902200e-15 3.833048e-32
3420.06 5.167069e-15 3.965007e-32
3422.44 5.073439e-15 3.859333e-32
3424.82 5.396401e-15 3.909187e-32
3427.20 5.883782e-15 4.078389e-32
3429.58 5.784113e-15 3.959850e-32
3431.96 5.799425e-15 3.842947e-32
3434.34 5.935978e-15 3.866041e-32
3436.72 6.101363e-15 3.915764e-32
3439.10 6.126897e-15 3.993790e-32
3441.48 5.824755e-15 3.906859e-32
3443.86 5.877187e-15 3.770609e-32
3446.24 6.083916e-15 3.790274e-32
3448.62 6.092662e-15 3.759106e-32
3451.00 6.307989e-15 3.890686e-32
3453.38 6.125202e-15 3.710648e-32
3455.76 6.032249e-15 3.648854e-32
3458.14 5.922701e-15 3.616556e-32
3460.52 5.804159e-15 3.519554e-32
3462.90 5.851797e-15 3.576304e-32
3465.28 5.874467e-15 3.430842e-32
3467.66 5.794512e-15 3.425944e-32
3470.04 5.928989e-15 3.456171e-32
3472.42 5.962667e-15 3.384221e-32
3474.80 5.934233e-15 3.439478e-32
3477.18 5.870490e-15 3.332236e-32
3479.56 5.945128e-15 3.354340e-32
3481.94 6.034951e-15 3.342668e-32
3484.32 5.950327e-15 3.303453e-32
3486.70 5.841744e-15 3.291209e-32
3489.08 5.901233e-15 3.295290e-32
3491.46 5.919926e-15 3.184219e-32
3493.84 5.636185e-15 3.149536e-32
3496.22 5.539434e-15 3.058376e-32
3498.60 5.743770e-15 3.188448e-32
3500.98 5.833356e-15 3.160307e-32
3503.36 5.686925e-15 3.069858e-32
3505.74 5.586687e-15 3.004173e-32
3508.12 5.639625e-15 3.067009e-32
3510.50 5.788101e-15 3.100724e-32
3512.88 5.764783e-15 3.039312e-32
3515.26 5.895271e-15 2.979235e-32
3517.64 6.069277e-15 2.986350e-32
3520.02 6.050582e-15 2.956257e-32
3522.40 6.197084e-15 2.959356e-32
3524.78 6.494144e-15 2.991052e-32
3527.16 6.600066e-15 3.022359e-32
3529.54 6.647959e-15 3.014944e-32
3531.92 6.841893e-15 2.985880e-32
3534.30 7.152330e-15 3.141532e-32
3536.68 7.249851e-15 3.112299e-32
3539.06 7.280518e-15 3.144735e-32
3541.44 7.546737e-15 3.265178e-32
3543.82 7.604998e-15 3.281747e-32
3546.20 7.665089e-15 3.308209e-32
3548.58 7.735832e-15 3.320964e-32
3550.96 7.897277e-15 3.364866e-32
3553.34 8.078348e-15 3.372484e-32
3555.72 7.949642e-15 3.299131e-32
3558.10 8.069010e-15 3.439391e-32
3560.48 8.000381e-15 3.407816e-32
3562.86 7.909466e-15 3.388279e-32
3565.24 8.101317e-15 3.445922e-32
3567.62 7.991477e-15 3.411573e-32
3570.00 7.774968e-15 3.288930e-32
3572.38 7.980702e-15 3.326167e-32
3574.76 8.156662e-15 3.336295e-32
3577.14 8.015367e-15 3.348005e-32
3579.52 8.126072e-15 3.362552e-32
3581.90 8.448769e-15 3.354880e-32
3584.28 8.584296e-15 3.380914e-32
3586.66 8.683781e-15 3.374106e-32
3589.04 8.876370e-15 3.378146e-32
3591.42 8.938020e-15 3.398102e-32
3593.80 8.939065e-15 3.320244e-32
3596.18 9.081323e-15 3.362067e-32
3598.56 9.133213e-15 3.332860e-32
3600.94 9.226465e-15 3.329535e-32
3603.32 9.141860e-15 3.279580e-32
3605.70 9.097060e-15 3.180006e-32
3608.08 8.887203e-15 3.048699e-32
3610.46 8.888188e-15 3.073509e-32
3612.84 9.223140e-15 3.095556e-32
3615.22 9.343883e-15 3.189423e-32
3617.60 9.479193e-15 3.162246e-32
3619.98 9.349522e-15 3.108357e-32
3622.36 9.222584e-15 3.062671e-32
3624.74 9.157183e-15 3.031662e-32
3627.12 8.961700e-15 2.961867e-32
3629.50 8.908629e-15 2.924499e-32
3631.88 8.660836e-15 2.793210e-32
3634.26 8.802528e-15 2.925463e-32
3636.64 8.653488e-15 2.906003e-32
3639.02 8.493264e-15 2.818995e-32
3641.40 8.314970e-15 2.753090e-32
3643.78 8.422692e-15 2.725558e-32
3646.16 8.438601e-15 2.718048e-32
3648.54 8.250667e-15 2.661722e-32
3650.92 8.189877e-15 2.724377e-32
3653.30 8.484231e-15 2.768843e-32
3655.68 8.811254e-15 2.796121e-32
3658.06 8.904097e-15 2.859772e-32
3660.44 9.061356e-15 2.876981e-32
3662.82 9.396878e-15 2.872937e-32
3665.20 9.544446e-15 2.916468e-32
3667.58 9.779336e-15 2.932354e-32
3669.96 1.001808e-14 2.964129e-32
3672.34 1.040894e-14 3.015312e-32
3674.72 1.073947e-14 3.004993e-32
3677.10 1.102449e-14 3.044147e-32
3679.48 1.144151e-14 3.106256e-32
3681.86 1.190945e-14 3.179999e-32
3684.24 1.247346e-14 3.263136e-32
