#Table J_A_A_568_A22_tablef3:
#Name: J/A+A/568/A22/tablef3
#Title: Supernovae light-curve parameters (download the \aFile{J/A+A/568/A22/tablef2.fit}{2220x2220 covariance matrix} [2240=740x3 for m_B_,x_1_,c])
#---Details of Columns:
#    _RAJ2000 ("h:m:s") (A12)   Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data) [ucd=pos.eq.ra]
#    _DEJ2000 ("d:m:s") (A12)   Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data) [ucd=pos.eq.dec]
#    Name               (a12)   Supernovae name [ucd=meta.id;meta.main]
#    zcmb               (F6.3)  [0,1.4] CMB frame redshift (1) [ucd=src.redshift]
#    zhel               (F7.4)  [0,1.4] Heliocentric redshift [ucd=src.redshift]
#    mb (mag)           (F6.3)  B band peak magnitude m_B_ (3) [ucd=phot.mag;em.opt.B]
#    e_mb (mag)         (F6.3)  Error in mb (4) [ucd=stat.error]
#    x1                 (F6.3)  SALT2 shape (stretch) parameter x_1_ [ucd=stat.fit.param]
#    e_x1               (F6.3)  Error in x1 [ucd=stat.error]
#    c                  (F6.3)  SALT2 color parameter c [ucd=stat.fit.param]
#    e_c                (F6.3)  Error in color [ucd=stat.error]
#    logMst ([Msun])    (F6.3)  log_10_ host stellar mass [ucd=phys.mass]
#    e_logMst ([Msun])  (F6.3)  Error in logMst [ucd=stat.error]
#    tmax (d)           (F9.3)  MJD corresponding to of peak brightness [ucd=time.epoch]
#    e_tmax (d)         (F6.3)  Error in tmax [ucd=stat.error]
#    cov(mb,s)          (F8.5)  The covariance between mb and x1 [ucd=stat.covariance]
#    cov(mb,c)          (F8.5)  The covariance between mb and colour [ucd=stat.covariance]
#    cov(s,c)           (F8.5)  The covariance between x1 and colour [ucd=stat.covariance]
#    set                (I1)    [1,4] Supernova sample identifier (5) [ucd=meta.id;src.sample]
#    RAJ2000 (deg)      (F10.6) Right Ascension in degree (J2000) [ucd=pos.eq.ra;meta.main]
#    DEJ2000 (deg)      (F10.6) Declination in degree (J2000) [ucd=pos.eq.dec;meta.main]
#    bias (mag)         (F6.3)  The correction for analysis bias [ucd=arith.factor]
#    SimbadName         (a17)   Designation understandable by the {\bf\fg{FireBrick}Simbad} data-base [ucd=meta.id]
#------------ ------------ ------------ ------ ------- ------ ------ ------ ------ ------ ------ ------ ------ --------- ------ -------- -------- -------- - ---------- ---------- ------ -----------------
#                                                                                                log    e_log                                              s                                               
#_RAJ20       _DEJ20                                   mb     e_mb                               Mst ([ Mst ([           e_tm   c        c                 e RAJ        DEJ        bias                    
RA           DEC          Name         zcmb   zhel    mb     e_mb   x1     e_x1   c      e_c    logMst e_log  tmax      e_tmax cov_mb_s cov_mb_c cov_s_c  t RA_deg     DEC_deg    bias   SimbadName       
00:35:36.766 -00:13:57.72 SDSS19658     0.199  0.2000 20.711  0.116 -0.007  0.254 -0.084  0.035  9.139  0.532 54401.812  0.184  0.00570  0.00108  0.00239 2 008.903193 -00.232700 -0.001 SDSS-IISN19658
03:11:01.162 +00:21:24.31 SDSS19702     0.268  0.2690 21.594  0.122 -1.096  0.456 -0.073  0.049  9.986  0.464 54397.226  0.392  0.01400  0.00133  0.00478 2 047.754841 +00.356752  0.000 SDSS-IISN19702
23:17:55.446 +01:13:22.22 SDSS19757     0.401  0.4030 21.992  0.135  0.175  0.891 -0.105  0.061 10.274  0.436 54400.464  0.829  0.05376  0.00188  0.02712 2 349.481023 +01.222840 -0.001 SDSS-IISN19757
21:15:49.463 +00:39:04.64 SDSS19775     0.137  0.1379 20.269  0.113 -0.229  0.199  0.094  0.028 10.567  0.224 54404.426  0.183  0.00208  0.00074  0.00103 2 318.956097 +00.651289 -0.001 SDSS-IISN19775
23:57:16.572 +00:14:57.72 SDSS19794     0.295  0.2970 22.242  0.134 -2.427  0.683  0.046  0.071 11.160  0.164 54396.130  0.594  0.03057  0.00237  0.00781 2 359.319051 +00.249367  0.000 SDSS-IISN19794
02:21:04.005 +00:29:47.08 SDSS19818     0.292  0.2930 21.508  0.124  1.181  0.550 -0.005  0.046 10.190  0.124 54402.147  0.405  0.02487  0.00161  0.00857 2 035.266689 +00.496411  0.000 SDSS-IISN19818
22:45:58.146 -00:38:55.45 SDSS19899     0.090  0.0914 18.478  0.112  0.284  0.194 -0.146  0.021  8.529  0.272 54418.760  0.163  0.00134  0.00045  0.00099 2 341.492277 -00.648736 -0.001 SDSS-IISN19899
22:15:02.998 -00:20:28.52 SDSS19913     0.206  0.2070 20.820  0.115  0.083  0.339 -0.059  0.034 10.164  0.175 54406.143  0.350  0.00496  0.00093  0.00212 2 333.762493 -00.341257 -0.001 SDSS-IISN19913
21:01:34.449 -00:16:06.62 SDSS19940     0.146  0.1470 19.801  0.112  1.044  0.206 -0.005  0.025  5.000 10.000 54407.779  0.177  0.00141  0.00056  0.00099 2 315.393539 -00.268507 -0.001 SDSS-IISN19940
22:11:43.318 +00:34:44.67 SDSS19953     0.118  0.1190 19.196  0.112  0.743  0.185 -0.126  0.022  9.460  0.181 54415.144  0.159  0.00106  0.00045  0.00093 2 332.930492 +00.579076 -0.001 SDSS-IISN19953
01:37:23.696 -00:18:43.19 SDSS19968     0.055  0.0560 18.011  0.113 -1.889  0.176 -0.035  0.023 10.408  0.054 54412.677  0.103  0.00081  0.00046  0.00008 2 024.348734 -00.311997  0.000 SDSS-IISN19968
02:07:38.514 -00:19:26.40 SDSS19969     0.174  0.1752 20.510  0.113  0.047  0.248  0.017  0.027 10.337  0.253 54409.050  0.235  0.00232  0.00065  0.00114 2 031.910473 -00.324000 -0.001 SDSS-IISN19969
02:19:13.528 -00:23:05.43 SDSS19990     0.245  0.2460 21.379  0.120 -1.314  0.333 -0.086  0.046 10.306  0.044 54403.330  0.298  0.00954  0.00147  0.00457 2 034.806366 -00.384841 -0.001 SDSS-IISN19990
23:48:24.999 -01:11:06.01 SDSS19992     0.225  0.2260 21.146  0.123  0.273  0.526 -0.081  0.046  9.496  0.180 54404.594  0.456  0.02074  0.00179  0.00950 2 357.104161 -01.185004 -0.001 SDSS-IISN19992
00:39:30.866 +01:01:27.61 SDSS20039     0.246  0.2470 21.379  0.118  0.725  0.491  0.061  0.044 11.334  0.100 54408.083  0.510  0.01222  0.00139  0.00619 2 009.878607 +01.024336 -0.001 SDSS-IISN20039
21:55:31.073 +00:48:54.26 SDSS20040     0.284  0.2850 21.246  0.118  0.704  0.625 -0.110  0.044 10.045  0.213 54410.786  0.500  0.01680  0.00102  0.00646 2 328.879471 +00.815071  0.000 SDSS-IISN20040
22:37:13.940 +00:44:10.99 SDSS20048     0.181  0.1820 20.907  0.117 -0.682  0.492  0.022  0.039 10.682  0.006 54410.165  0.358  0.01086  0.00109  0.00491 2 339.308083 +00.736387 -0.001 SDSS-IISN20048
23:54:20.687 -00:55:03.42 SDSS20064     0.104  0.1052 19.260  0.112  0.849  0.181  0.056  0.024 11.288  0.178 54413.140  0.120  0.00161  0.00056  0.00076 2 358.586197 -00.917617 -0.001 SDSS-IISN20064
23:11:54.070 -00:34:41.13 SDSS20084     0.130  0.1310 20.554  0.114  0.129  0.277  0.155  0.030  8.635  1.478 54407.153  0.252  0.00281  0.00082  0.00193 2 347.975293 -00.578091 -0.001 SDSS-IISN20084
00:52:49.249 +00:37:53.40 SDSS20088     0.244  0.2449 20.935  0.113 -0.241  0.208 -0.162  0.032 10.944  0.094 54407.846  0.225  0.00169  0.00069  0.00042 2 013.205203 +00.631500 -0.001 SDSS-IISN20088
23:06:13.030 +00:19:44.26 SDSS20106     0.331  0.3330 22.048  0.135 -0.983  0.719 -0.114  0.067 10.137  0.269 54404.137  0.797  0.03789  0.00163  0.01342 2 346.554290 +00.328961  0.000 SDSS-IISN20106
23:37:34.648 +00:14:53.16 SDSS20111     0.243  0.2450 21.412  0.118 -0.030  0.582  0.009  0.044 10.600  0.088 54410.055  0.490  0.01322  0.00119  0.00619 2 354.394368 +00.248099 -0.001 SDSS-IISN20111
01:32:01.973 -00:25:47.03 SDSS20142     0.315  0.3160 21.289  0.119  0.849  0.677 -0.092  0.040  8.777  0.452 54412.643  0.485  0.02116  0.00107  0.00726 2 023.008219 -00.429732  0.000 SDSS-IISN20142
21:29:43.657 +00:26:40.64 SDSS20144     0.219  0.2200 20.773  0.115  0.204  0.594 -0.097  0.033  9.762  0.238 54415.959  0.542  0.00851  0.00084  0.00501 2 322.431904 +00.444623 -0.001 SDSS-IISN20144
21:55:46.401 +00:35:36.66 SDSS2017      0.260  0.2616 21.301  0.123  1.392  0.545 -0.106  0.048 10.403  0.293 53635.993  0.558  0.01799  0.00114 -0.00031 2 328.943336 +00.593518  0.000 SDSS-IISN2017
23:16:28.798 -00:05:54.59 SDSS20227     0.282  0.2840 21.511  0.117 -1.291  0.515 -0.150  0.046 10.880  0.102 54408.485  0.534  0.00908  0.00090  0.00374 2 349.119993 -00.098497  0.000 SDSS-IISN20227
22:46:49.332 +00:45:22.64 SDSS20245     0.300  0.3020 21.669  0.126 -0.602  0.897  0.045  0.055 11.404  0.111 54411.888  0.588  0.03990  0.00195  0.01797 2 341.705549 +00.756290  0.000 SDSS-IISN20245
20:48:10.366 -01:10:17.12 SDSS2031      0.152  0.1530 19.681  0.112  0.507  0.140 -0.130  0.023  9.275  0.192 53636.919  0.139  0.00091  0.00047  0.00001 2 312.043190 -01.171422 -0.001 SDSS-IISN2031
00:42:48.425 +00:22:47.03 SDSS20345     0.264  0.2650 21.267  0.116 -1.685  0.524 -0.111  0.043  5.000 10.000 54418.209  0.538  0.00606  0.00088  0.00387 2 010.701769 +00.379731  0.000 SDSS-IISN20345
01:43:01.595 -00:56:43.69 SDSS20364     0.214  0.2150 21.111  0.118  0.569  0.818  0.035  0.041 10.213  0.313 54419.981  0.859  0.01797  0.00124  0.01131 2 025.756645 -00.945469 -0.001 SDSS-IISN20364
20:49:40.035 +00:28:07.07 SDSS20430     0.163  0.1640 20.751  0.114 -1.192  0.513  0.024  0.032  5.000 10.000 54415.231  0.380  0.00617  0.00080  0.00344 2 312.416813 +00.468630 -0.001 SDSS-IISN20430
03:30:25.180 +01:00:33.97 SDSS20470     0.124  0.1250 19.954  0.113  0.657  0.429  0.044  0.029 10.124  0.258 54419.228  0.370  0.00521  0.00074  0.00657 2 052.604916 +01.009437 -0.001 SN2007pz
21:41:03.767 +00:08:33.22 SDSS20575     0.195  0.1960 20.622  0.114  0.161  0.494  0.034  0.032 11.031  0.006 54416.308  0.446  0.00781  0.00083  0.00618 2 325.265694 +00.142561 -0.001 SDSS-IISN20575
22:30:48.724 +00:00:38.66 SDSS20581     0.206  0.2070 20.613  0.114 -0.458  0.440 -0.122  0.033  9.938  0.224 54416.951  0.397  0.00499  0.00084  0.00333 2 337.703016 +00.010740 -0.001 SN2007qm
00:22:44.007 -00:28:44.44 SDSS20625     0.107  0.1080 19.481  0.113 -0.107  0.203 -0.004  0.024 10.509  0.282 54423.595  0.175  0.00172  0.00056  0.00133 2 005.683364 -00.479010 -0.001 SDSS-IISN20625
01:06:52.350 +01:09:14.64 SDSS20687     0.188  0.1890 21.112  0.118 -0.570  0.692  0.149  0.045 10.772  0.092 54421.006  0.727  0.00821  0.00126  0.00978 2 016.718126 +01.154068 -0.001 SDSS-IISN20687
01:44:28.987 +00:13:47.15 SDSS20764     0.164  0.1650 20.274  0.114 -1.408  0.376 -0.106  0.030 10.761  0.224 54421.627  0.346  0.00332  0.00063  0.00353 2 026.120781 +00.229765 -0.001 SDSS-IISN20764
03:11:46.023 +00:05:30.88 SDSS21006     0.290  0.2910 21.341  0.117 -0.094  0.757 -0.124  0.039  5.000 10.000 54415.152  0.527  0.01719  0.00093  0.00721 2 047.941761 +00.091911  0.000 SDSS-IISN21006
20:48:53.027 +00:11:28.09 SDSS2102      0.094  0.0951 18.639  0.113  1.272  0.196 -0.111  0.022  8.774  0.142 53620.191  0.503 -0.00161  0.00049 -0.00076 2 312.220947 +00.191135 -0.001 SDSS-IISN2102
01:55:15.281 +00:38:35.16 SDSS21033     0.228  0.2290 21.001  0.116 -0.794  0.516 -0.088  0.041  5.000 10.000 54421.077  0.556  0.00404  0.00089  0.00439 2 028.813671 +00.643100 -0.001 SDSS-IISN21033
01:52:33.930 +01:14:38.64 SDSS21034     0.108  0.1086 19.592  0.112  0.014  0.281  0.032  0.024 10.730  0.301 54426.031  0.280  0.00088  0.00052  0.00158 2 028.141375 +01.244067 -0.001 SDSS-IISN21034
21:00:02.777 +00:49:39.33 SDSS21042     0.311  0.3120 21.379  0.124  1.245  0.754 -0.096  0.051  9.113  0.580 54423.403  0.745  0.02325  0.00108  0.00810 2 315.011570 +00.827591  0.000 SDSS-IISN21042
22:13:43.580 +00:23:46.68 SDSS21062     0.146  0.1470 20.358  0.114  0.820  0.373  0.013  0.031  9.317  0.364 54425.646  0.302  0.00508  0.00087  0.00381 2 333.431585 +00.396301 -0.001 SDSS-IISN21062
23:34:23.951 -00:53:25.20 SDSS21502     0.088  0.0892 18.826  0.113 -0.319  0.240 -0.051  0.024 11.214  0.198 54427.274  0.207  0.00237  0.00056  0.00113 2 353.599797 -00.890334 -0.001 SDSS-IISN21502
00:29:24.675 +00:49:53.39 SDSS21510     0.148  0.1497 19.741  0.114 -0.845  0.332 -0.155  0.029 10.821  0.285 54429.432  0.303  0.00239  0.00060  0.00243 2 007.352812 +00.831497 -0.001 SN2007sh
01:08:22.015 -00:05:46.49 SDSS2165      0.287  0.2880 21.605  0.120  0.478  0.548 -0.121  0.043  9.203  0.475 53634.347  0.465  0.01671  0.00111  0.00469 2 017.091730 -00.096247  0.000 SDSS-IISN2165
00:46:27.398 -01:03:44.16 SDSS21669     0.123  0.1241 19.555  0.130 -1.341  0.599 -0.080  0.030 11.407  0.212 54429.850  0.902 -0.03304 -0.00013  0.00780 2 011.614160 -01.062266 -0.001 SDSS-IISN21669
23:19:26.087 -00:54:05.90 SDSS21861     0.187  0.1880 20.477  0.122  0.132  0.870 -0.025  0.053  9.648  0.443 54432.820  0.921  0.02142  0.00185  0.02547 2 349.858694 -00.901638 -0.001 SDSS-IISN21861
01:59:51.144 +01:12:59.27 SDSS22075     0.129  0.1300 19.929  0.114 -1.683  0.335 -0.032  0.030 10.950  0.052 54425.942  0.329 -0.00071  0.00059  0.00274 2 029.963102 +01.216465 -0.001 SN2007si
03:20:21.701 -00:53:08.13 SDSS2246      0.194  0.1949 20.982  0.117  0.350  0.361  0.072  0.035 10.634  0.100 53634.177  0.329  0.00788  0.00108  0.00192 2 050.090420 -00.885593 -0.001 SDSS-IISN2246
02:17:05.488 +00:16:49.07 SDSS2308      0.148  0.1480 19.597  0.112  0.676  0.123 -0.181  0.022 10.336  0.229 53630.588  0.136  0.00098  0.00044  0.00008 2 034.272865 +00.280298 -0.001 SDSS-IISN2308
00:27:13.710 +01:07:14.15 SDSS2330      0.212  0.2132 21.775  0.125 -1.880  0.548  0.045  0.057  9.752  0.373 53635.477  0.496  0.01584  0.00206  0.00424 2 006.807123 +01.120598 -0.001 SDSS-IISN2330
02:42:04.973 -00:32:27.06 SDSS2372      0.180  0.1805 20.568  0.114  0.280  0.209  0.030  0.028 10.119  0.172 53636.745  0.222  0.00223  0.00070  0.00029 2 040.520721 -00.540850 -0.001 SDSS-IISN2372
00:07:58.688 +00:38:17.50 SDSS2422      0.263  0.2650 21.150  0.116  0.990  0.318 -0.171  0.040  9.007  0.442 53639.593  0.342  0.00563  0.00085  0.00056 2 001.994533 +00.638195  0.000 SDSS-IISN2422
02:50:32.096 +00:48:28.07 SDSS2440      0.192  0.1930 20.644  0.114  0.396  0.285 -0.087  0.029 10.194  0.093 53634.980  0.327  0.00444  0.00067  0.00079 2 042.633732 +00.807796 -0.001 SDSS-IISN2440
02:04:52.966 -00:19:35.28 SDSS2533      0.339  0.3400 21.773  0.130  1.761  0.687 -0.077  0.052  9.382  0.412 53640.365  0.641  0.03567  0.00142  0.00711 2 031.220692 -00.326468  0.000 SDSS-IISN2533
03:05:22.420 +00:51:30.09 SDSS2561      0.117  0.1181 19.785  0.113 -0.083  0.115  0.040  0.024 10.574  0.086 53639.254  0.146  0.00065  0.00059  0.00018 2 046.343418 +00.858359 -0.001 SDSS-IISN2561
03:30:49.034 -01:14:17.07 SDSS2635      0.143  0.1437 19.815  0.112  0.863  0.133 -0.049  0.023  9.918  0.214 53640.273  0.170  0.00077  0.00050  0.00011 2 052.704308 -01.238076 -0.001 SDSS-IISN2635
01:39:36.075 -00:45:31.37 SDSS2689      0.160  0.1615 20.254  0.114  1.392  0.194  0.081  0.028 11.150  0.098 53637.054  0.189  0.00270  0.00072  0.00023 2 024.900312 -00.758714 -0.001 SDSS-IISN2689
22:56:48.349 +00:24:03.99 SDSS2789      0.289  0.2903 21.563  0.124 -0.762  0.519 -0.111  0.053 10.949  0.190 53636.321  0.491  0.01895  0.00154  0.00536 2 344.201455 +00.401109  0.000 SDSS-IISN2789
21:03:41.213 +00:34:10.44 SDSS2916      0.123  0.1242 19.971  0.120 -0.873  0.236  0.057  0.035 10.428  0.402 53643.892  0.164  0.00799  0.00147  0.00352 2 315.921719 +00.569566 -0.001 SDSS-IISN2916
01:10:49.187 +01:00:28.57 SDSS2943      0.264  0.2654 21.372  0.118  0.532  0.420 -0.029  0.047  8.822  0.846 53640.493  0.522  0.00735  0.00097 -0.00041 2 017.704947 +01.007936  0.000 SDSS-IISN2943
03:41:59.290 -00:46:57.56 SDSS2992      0.126  0.1266 20.043  0.113 -0.969  0.140  0.106  0.028  9.881  0.302 53641.162  0.195  0.00080  0.00075  0.00012 2 055.497040 -00.782655 -0.001 SDSS-IISN2992
01:07:43.762 -01:02:22.18 SDSS3080      0.174  0.1750 20.243  0.113  0.120  0.189 -0.050  0.024 10.710  0.030 53647.653  0.143  0.00242  0.00053  0.00051 2 016.932343 -01.039495 -0.001 SDSS-IISN3080
01:21:37.609 -00:58:38.05 SDSS3087      0.164  0.1656 20.260  0.113  0.523  0.188  0.006  0.024  9.373  0.088 53648.887  0.140  0.00261  0.00058  0.00067 2 020.406706 -00.977236 -0.001 SDSS-IISN3087
22:13:10.254 +01:03:01.94 SDSS3199      0.250  0.2511 21.547  0.118  1.619  0.367  0.005  0.039  8.578  0.262 53647.330  0.372  0.00986  0.00100  0.00164 2 333.292725 +01.050538 -0.001 SDSS-IISN3199
01:47:51.027 +00:38:26.16 SDSS3317      0.160  0.1611 20.351  0.113 -0.522  0.181  0.021  0.025  9.724  0.006 53646.417  0.169  0.00186  0.00059  0.00019 2 026.962612 +00.640600 -0.001 SDSS-IISN3317
03:36:37.476 +01:04:45.01 SDSS3377      0.244  0.2451 20.798  0.115  1.038  0.301 -0.080  0.035  8.910  0.513 53645.940  0.323  0.00508  0.00083  0.00054 2 054.156151 +01.079169 -0.001 SDSS-IISN3377
22:16:16.617 +00:42:29.27 SDSS3451      0.249  0.2500 20.953  0.116  0.651  0.314 -0.055  0.038 10.824  0.328 53645.182  0.306  0.00608  0.00093  0.00073 2 334.069239 +00.708130 -0.001 SDSS-IISN3451
22:18:41.159 +00:38:21.08 SDSS3452      0.229  0.2304 20.807  0.116  0.906  0.268 -0.091  0.036  9.397  0.468 53648.483  0.272  0.00553  0.00095  0.00120 2 334.671497 +00.639188 -0.001 SDSS-IISN3452
01:16:12.585 +00:47:30.97 SDSS3592      0.085  0.0864 18.765  0.112 -0.145  0.071 -0.043  0.020 10.395  0.138 53645.059  0.062  0.00044  0.00042  0.00007 2 019.052437 +00.791937 -0.001 SDSS-IISN3592
00:59:24.104 +00:00:09.34 SDSS3901      0.063  0.0628 18.040  0.112  1.183  0.077  0.041  0.023  9.740  0.051 53657.000  0.091  0.00010  0.00045 -0.00024 2 014.850435 +00.002595 -0.001 SDSS-IISN3901
02:04:03.843 -00:21:56.98 SDSS4000      0.277  0.2786 21.899  0.128 -1.043  0.574 -0.012  0.060 10.689  0.147 53643.055  0.772  0.02099  0.00172  0.00512 2 031.016014 -00.365828  0.000 SDSS-IISN4000
23:37:59.595 +00:38:31.58 SDSS4046      0.275  0.2770 21.521  0.120  0.798  0.509  0.002  0.044  9.604  0.624 53645.761  0.512  0.01457  0.00107  0.00135 2 354.498314 +00.642106  0.000 SDSS-IISN4046
00:48:57.049 -00:54:20.66 SDSS4241      0.331  0.3320 21.963  0.126  0.245  0.637 -0.056  0.054  8.717  0.806 53638.471  0.715  0.02471  0.00132  0.00615 2 012.237703 -00.905740  0.000 SDSS-IISN4241
02:33:54.128 +00:16:50.58 SDSS4577      0.362  0.3630 22.096  0.133  0.320  0.770 -0.063  0.054 10.273  0.134 53648.086  0.717  0.04328  0.00120  0.00766 2 038.475533 +00.280717  0.000 SDSS-IISN4577
01:26:06.804 +00:40:36.69 SDSS4679      0.331  0.3324 22.092  0.136  0.953  0.714  0.091  0.058  8.479  0.473 53654.327  0.636  0.04559  0.00233  0.01163 2 021.528351 +00.676858  0.000 SDSS-IISN4679
23:59:32.268 +00:44:13.79 SDSS5103      0.160  0.1619 20.360  0.113 -0.229  0.150  0.016  0.027  8.995  0.168 53654.605  0.150  0.00171  0.00067  0.00070 2 359.884450 +00.737165 -0.001 SDSS-IISN5103
03:29:22.076 -01:05:40.93 SDSS5391      0.300  0.3009 21.702  0.129  0.261  0.553 -0.031  0.055  8.701  0.532 53658.691  0.568  0.02611  0.00191  0.00619 2 052.341984 -01.094704  0.000 SDSS-IISN5391
03:18:33.828 +00:07:24.03 SDSS5395      0.116  0.1170 19.463  0.112  1.194  0.134 -0.016  0.022  8.604  0.112 53663.880  0.148  0.00082  0.00048  0.00029 2 049.640949 +00.123341 -0.001 SDSS-IISN5395
21:54:40.789 +00:24:48.35 SDSS5533      0.218  0.2197 21.161  0.115 -0.080  0.272  0.022  0.033  9.440  0.182 53667.439  0.328  0.00326  0.00088  0.00143 2 328.669954 +00.413430 -0.001 SDSS-IISN5533
00:13:00.128 +00:14:53.60 SDSS5549      0.120  0.1210 19.649  0.112  0.253  0.097  0.005  0.022  8.749  0.132 53666.085  0.104  0.00064  0.00049  0.00030 2 003.250535 +00.248223 -0.001 SDSS-IISN5549
00:14:23.590 +00:19:58.99 SDSS5550      0.155  0.1561 19.867  0.112  1.893  0.198 -0.049  0.022  8.939  0.194 53671.497  0.204  0.00107  0.00044  0.00033 2 003.598291 +00.333052 -0.001 SDSS-IISN5550
22:12:43.862 -00:02:05.72 SDSS5635      0.178  0.1795 20.910  0.117  0.041  0.391 -0.028  0.036  9.548  0.154 53662.305  0.314  0.00976  0.00113  0.00456 2 333.182760 -00.034922 -0.001 SDSS-IISN5635
01:11:35.032 -00:00:21.23 SDSS5717      0.250  0.2517 21.338  0.116  1.418  0.338 -0.030  0.035  9.042  0.352 53664.203  0.316  0.00683  0.00098  0.00256 2 017.895966 -00.005896  0.000 SDSS-IISN5717
01:31:27.056 -00:37:53.82 SDSS5736      0.252  0.2530 21.406  0.116 -0.218  0.302 -0.009  0.036  8.743  0.315 53665.748  0.280  0.00552  0.00101  0.00216 2 022.862734 -00.631618  0.000 SDSS-IISN5736
00:46:32.197 +00:50:17.57 SDSS5751      0.130  0.1308 20.117  0.112  0.679  0.107  0.147  0.023 10.414  0.026 53666.076  0.120  0.00069  0.00053  0.00032 2 011.634153 +00.838215 -0.001 SDSS-IISN5751
21:51:08.687 -00:50:34.57 SDSS5844      0.309  0.3108 21.576  0.120  0.393  0.510 -0.142  0.042  9.326  0.478 53663.635  0.528  0.01557  0.00118  0.00516 2 327.786194 -00.842936  0.000 SDSS-IISN5844
02:19:02.538 -00:16:22.22 SDSS5957      0.279  0.2796 21.448  0.118 -0.186  0.425 -0.122  0.041 10.232  0.147 53666.667  0.379  0.01072  0.00114  0.00466 2 034.760574 -00.272839  0.000 SDSS-IISN5957
20:50:24.612 -00:10:04.40 SDSS5994      0.186  0.1870 20.479  0.115  0.747  0.260 -0.062  0.029 11.560  0.166 53665.740  0.266  0.00513  0.00074  0.00136 2 312.602551 -00.167889 -0.001 SDSS-IISN5994
03:30:12.865 -00:58:28.51 SDSS6057      0.067  0.0671 18.640  0.113 -0.421  0.108  0.108  0.025  9.944  0.075 53663.608  0.101  0.00046  0.00052  0.00000 2 052.553604 -00.974586 -0.001 SDSS-IISN6057
00:07:13.583 +00:20:56.35 SDSS6108      0.258  0.2595 21.525  0.117  0.455  0.634  0.036  0.043  9.208  0.412 53675.198  0.614  0.01270  0.00116  0.00758 2 001.806597 +00.348985  0.000 SDSS-IISN6108
20:31:44.670 +00:14:41.12 SDSS6137      0.299  0.3001 21.522  0.124  0.359  0.713 -0.151  0.051  5.000 10.000 53669.534  1.077  0.01710  0.00158  0.00532 2 307.936123 +00.244757  0.000 SDSS-IISN6137
23:13:51.599 +01:15:25.16 SDSS6192      0.270  0.2720 21.679  0.119 -1.948  0.771 -0.062  0.048  9.611  0.567 53672.821  0.522  0.01803  0.00110  0.00864 2 348.464995 +01.256988  0.000 SDSS-IISN6192
22:30:31.478 -00:30:09.58 SDSS6196      0.279  0.2807 21.551  0.119 -1.520  0.540 -0.017  0.046 11.251  0.166 53669.469  0.518  0.01342  0.00138  0.00637 2 337.631157 -00.502662  0.000 SDSS-IISN6196
00:13:03.733 -00:37:12.42 SDSS6249      0.293  0.2944 21.784  0.119  0.576  0.658  0.031  0.046  9.603  0.443 53675.380  0.651  0.01738  0.00123  0.00732 2 003.265553 -00.620118  0.000 SDSS-IISN6249
01:45:59.430 +01:11:45.43 SDSS6304      0.190  0.1908 20.950  0.114 -0.538  0.377  0.068  0.029 10.377  0.116 53673.089  0.271  0.00494  0.00072  0.00259 2 026.497623 +01.195954 -0.001 SDSS-IISN6304
20:41:55.877 +01:05:31.19 SDSS6315      0.266  0.2670 20.926  0.115 -0.091  0.363 -0.194  0.037  9.785  0.430 53676.664  0.332  0.00472  0.00076  0.00159 2 310.482822 +01.091998  0.000 SDSS-IISN6315
03:04:21.268 -01:03:46.66 SDSS6406      0.124  0.1245 19.609  0.112  0.119  0.130 -0.004  0.022 10.528  0.124 53674.772  0.105  0.00079  0.00047  0.00051 2 046.088615 -01.062960 -0.001 SDSS-IISN6406
23:16:33.313 -00:39:47.61 SDSS6422      0.183  0.1840 20.273  0.112  0.809  0.211 -0.105  0.024  9.398  0.266 53667.978  0.258  0.00122  0.00050  0.00035 2 349.138805 -00.663224 -0.001 SDSS-IISN6422
01:26:48.401 -01:14:17.29 SDSS6558      0.056  0.0574 17.716  0.113  1.054  0.090 -0.029  0.024  9.571  0.074 53675.030  0.091  0.00037  0.00048 -0.00002 2 021.701672 -01.238135 -0.001 SDSS-IISN6558
02:17:06.206 +00:32:05.39 SDSS6649      0.313  0.3140 21.595  0.118  0.721  0.599 -0.088  0.044  8.394  0.476 53677.808  0.600  0.01529  0.00090  0.00540 2 034.275860 +00.534831  0.000 SDSS-IISN6649
21:31:15.594 -01:03:25.15 SDSS6699      0.309  0.3106 21.797  0.122 -0.673  0.833 -0.139  0.048 10.734  0.478 53675.414  0.577  0.02982  0.00098  0.00964 2 322.814976 -01.056985  0.000 SDSS-IISN6699
21:52:16.467 +00:16:01.42 SDSS6780      0.201  0.2020 20.955  0.121 -1.767  0.373 -0.031  0.043 11.170  0.222 53665.563  0.399  0.00965  0.00163  0.00404 2 328.068611 +00.267062 -0.001 SDSS-IISN6780
23:55:52.639 +00:52:37.08 SDSS6924      0.326  0.3280 21.645  0.119  0.909  0.762 -0.073  0.042 10.755  0.361 53674.588  0.652  0.02235  0.00088  0.00771 2 358.969331 +00.876966  0.000 SDSS-IISN6924
00:45:24.409 +01:04:32.08 SDSS6933      0.212  0.2130 20.831  0.114  0.077  0.235 -0.020  0.032  8.975  0.866 53679.851  0.232  0.00249  0.00080  0.00100 2 011.351705 +01.075577 -0.001 SDSS-IISN6933
